store_name,city,zip_code,latitude,longitude,review_count,price_level,primary_category,target_rating,target_is_successful
The Hungry Tiger,Burnaby,V5G 1L7,49.266921290169684,-123.00645179117197,5,,Japanese,4.2,1
Earls Kitchen + Bar,Burnaby,V5H 0H5,49.2279486,-123.0027748,131,2.0,Canadian (New),3.9,0
B&D Authentic Viet Cuisine,Burnaby,V5E 1E7,49.21818434432872,-122.9578841,83,2.0,Vietnamese,3.8,0
Marble House Eatery,Burnaby,V5H 2A9,49.2294464,-123.0044077,53,,Barbeque,3.8,0
Chicko Chicken Korean Style,Burnaby,V3N 4P2,49.2191861,-122.9505083,64,,Korean,4.1,1
Hello Nori,Burnaby,V5C 0K3,49.26780681630291,-123.00235434393312,29,,Sushi Bars,4.1,1
The Sobu Social,Burnaby,V5H 3E1,49.22476479128216,-123.00252165352516,4,,Buffets,4.3,1
Argo Greek Cuisine Pizza Pasta,Burnaby,V5G 1G4,49.2544359,-123.02071005595984,109,2.0,Pizza,4.2,1
Blue Coast,Vancouver,V5R 0G7,49.23466,-123.0246,13,,Japanese,4.5,1
Claudio's,Burnaby,V5C 4A9,49.265511702879046,-123.00492429325409,51,,Italian,3.8,0
Chào Mámi,Burnaby,V5C 2J3,49.2808832078838,-123.014717570458,212,2.0,Vietnamese,4.0,1
Sushi Taku,Vancouver,V5R 4G6,49.23982721439047,-123.03001648836062,96,2.0,Japanese,4.3,1
Pearl Hot Pot,Burnaby,V5E 2W5,49.2188387,-122.964481,102,2.0,Hot Pot,3.3,0
Wang's Shanghai Cuisine,Vancouver,V5T 5L1,49.232843,-123.034814,217,2.0,Noodles,4.3,1
The One Restaurant,Burnaby,V5J 1H2,49.2211721,-122.9774371,266,2.0,Taiwanese,3.4,0
SOCRATES in the Heights,Burnaby,V5C 2K6,49.2811430405355,-122.998363226652,31,,Pizza,4.5,1
La Forêt - Royal Oak,Burnaby,V5J 4M3,49.2203,-122.98637,44,,Donuts,4.3,1
Anatolia's Gate Restaurant,Burnaby,V5E 1E7,49.2183151,-122.9579254,155,2.0,Halal,3.8,0
Chad Thai,Burnaby,V5C 2H9,49.2809351,-123.0160318,231,2.0,Thai,4.1,1
Green Leaf Cafe,Burnaby,V3J 1M2,49.2533051,-122.8982928,256,2.0,Sushi Bars,4.1,1
Chen,Burnaby,V5C 2J6,49.28086095595619,-123.0091730738817,28,2.0,Vietnamese,4.1,1
Kokoro Tokyo Mazesoba,Burnaby,V5C 6R6,49.266952192668484,-123.00631798803806,44,,Ramen,4.3,1
La Forêt,Burnaby,V5J 4B3,49.2212819390063,-122.995836958493,590,2.0,Coffee & Tea,3.7,0
Abyssinia Ethiopian Restaurant,Burnaby,V3N 1B4,49.2224351,-122.9437792,35,2.0,Ethiopian,3.9,0
Cockney Kings Fish & Chips,Burnaby,V5B 1S2,49.28005299920758,-122.96652586933914,193,2.0,Seafood,4.0,1
Tendon Kohaku,Burnaby,V5H 4M8,49.2278910406839,-123.00348046083376,49,2.0,Japanese,3.7,0
No.1 Beef Noodle House,Burnaby,V5G 3H5,49.2425291,-123.004037333135,215,2.0,Taiwanese,3.4,0
Balkan House,Burnaby,V3N 1B4,49.22219,-122.94393,71,2.0,Modern European,3.4,0
Indian Wok,Burnaby,V5H 2G1,49.2248408,-122.9884673,99,2.0,Hakka,4.2,1
Agra Tandoori Restaurant,Burnaby,V5G 1G4,49.25443,-123.02066,205,2.0,Indian,3.9,0
Hart House Restaurant,Burnaby,V5E 4H3,49.23804,-122.96671,154,3.0,Seafood,3.6,0
El Inka Latin Deli,Burnaby,V5G,49.24941,-123.01912,64,2.0,Peruvian,4.4,1
Saffron Indian Cuisine,Burnaby,V5H 1Z8,49.2311623,-123.0085405,263,2.0,Indian,3.8,0
Pelicana Chicken,Burnaby,V3J 7Y5,49.2526660046984,-122.898108288646,22,,Korean,4.5,1
Gyubee Japanese Grill,Richmond,V6X 3K2,49.1712466,-123.1351984,120,3.0,Japanese,4.3,1
Bow & Stern,Burnaby,V5C 3Z6,49.2681023,-123.0000943,48,,Seafood,3.7,0
Adam's Crepes,Burnaby,V5J 2B7,49.2149649,-122.9880349,59,,Creperies,4.6,1
Happy Lamb Hot Pot,Burnaby,V5H 4W2,49.2280567,-122.9973696,172,2.0,Hot Pot,3.4,0
Viva Sue Pizza,Burnaby,V5E 3N1,49.2391579,-122.9625575,111,2.0,Pizza,4.2,1
Mongo Bongo,New Westminster,V3L 5H3,49.2135179,-122.9193884,88,2.0,Mongolian,3.9,0
Shanghai Fortune Cuisine,Burnaby,V5H 2A9,49.22954179328731,-123.00467593195059,32,1.0,Chinese,3.9,0
Butchers Block BBQ,Burnaby,V5C 1R3,49.28129,-123.01453,143,2.0,Barbeque,3.8,0
Arbab Kabab House,Burnaby,V3H 1G7,49.2225463822872,-122.948696562034,8,,Arabic,4.5,1
Fraser Park Restaurant,Burnaby,V5J 3H6,49.1941802,-122.9979206,174,2.0,Breakfast & Brunch,4.2,1
Big Way Hot Pot,Burnaby,V5H 4T7,49.23150769999999,-123.0094545,28,,Hot Pot,3.6,0
Eggbomb+,Burnaby,V3J 0L6,49.249826470737425,-122.8948839,27,,Breakfast & Brunch,3.7,0
Aroma Eatery,Burnaby,V5H 2A9,49.228417734136464,-123.00491628393937,37,,Taiwanese,4.4,1
Simba’s Grill,Burnaby,V5M 4A4,49.2545127,-123.0231251,16,2.0,African,4.0,1
BIN 4 Burger Lounge,Burnaby,V5M 3Z3,49.2641572,-123.022698,69,2.0,Burgers,4.0,1
Olove Greek Kitchen,Burnaby,V5B 1R7,49.2804849,-122.9779067,53,,Greek,4.0,1
Afghan Turkish Cuisine,Burnaby,V5C 5G4,49.2807738,-123.0028986,62,1.0,Afghan,4.0,1
Barcelos Flame Grilled Chicken,Burnaby,V5J 1P8,49.19813330438935,-122.97878590283268,49,2.0,Portuguese,3.8,0
KnChicken,Burnaby,V5E 3R7,49.2240572,-122.9412991,9,,Korean,4.1,1
Bliss Cafe,Burnaby,V5H 2A1,49.23131,-123.00558,10,,Taiwanese,4.1,1
Sushi Garden Japanese Restaurant,Burnaby,V5H 2B3,49.2291877,-123.0013312,423,2.0,Japanese,3.4,0
Kimbap Cheonguk,Coquitlam,V3K 3V8,49.2446982,-122.8918313,144,1.0,Sushi Bars,4.4,1
Time & Place Kitchen | Bar,Burnaby,V5H 2W7,49.22869,-123.004102,24,,Breakfast & Brunch,3.7,0
Tap & Barrel - Brentwood,Burnaby,V5C 0K3,49.26741280132382,-123.00188253558166,38,,Bars,4.2,1
Grand Neptune,Burnaby,V5G 3E3,49.25664639970632,-123.00692304419927,28,,Seafood,3.6,0
L'Artista,Burnaby,V5E 2H7,49.281231129459975,-123.0188885,60,2.0,Italian,4.0,1
Cazba Persian Grill,Burnaby,V5C 3Z6,49.2681624665858,-123.00058007240295,33,,Persian/Iranian,3.3,0
Porker Face,Burnaby,V5C 3Z2,49.266783,-123.004713,16,,Barbeque,4.4,1
Cayenne Bistro & Grill,Burnaby,V3N 3M7,49.2213856,-122.9309353,74,,Indian,4.8,1
Sushi U,Burnaby,V5B 2Y1,49.2654624429451,-122.978147623681,67,2.0,Japanese,4.5,1
Nén,Burnaby,V5E 3R7,49.224096740087546,-122.9416219,19,,Vietnamese,4.2,1
The Bao Place,Burnaby,V3N 1A9,49.21942124951652,-122.9500496,105,1.0,Chinese,4.3,1
Manjal South Indian Kitchen,Burnaby,V3N 1B6,49.2232674,-122.9428279,34,,Indian,4.4,1
Dae-Ji Cutlet House,Burnaby,V3N 4R7,49.243938,-122.894022,50,2.0,Korean,3.6,0
Maruhachi Ra-men,Burnaby,V5H 2E9,49.2244919,-122.9878563,106,2.0,Ramen,4.0,1
Pizza Garden,Burnaby,V5H 2Y8,49.2252262,-123.0037541,44,2.0,Pizza,4.0,1
#CHIBOP,Burnaby,V5C 6R4,49.2677387,-123.0064866,34,,Korean,4.5,1
Afghan Kabul Kebab Donair,Burnaby,V5C 2J3,49.2808,-123.01483,7,,Donairs,4.9,1
Pho Den,Burnaby,V5H 4J2,49.21985466539446,-122.970256331213,47,2.0,Vietnamese,3.9,0
DooBoo,Burnaby,V5E 1E5,49.2185949,-122.9607043,70,,Korean,4.0,1
Hanwoori Korean Restaurant,Burnaby,V5J 1G2,49.22153,-122.9806,139,2.0,Korean,3.4,0
El Comal,Burnaby,V5A 2H4,49.247876818077,-122.940112248954,53,1.0,Mexican,3.9,0
A Kabul Shawarma Donair,Burnaby,V3N 1A8,49.219092,-122.95063,7,,Mediterranean,4.7,1
Fish With You,Burnaby,V5H 2A9,49.2290085,-123.0050498,22,,Chinese,4.5,1
Taku Japanese Kitchen,Burnaby,V5J 4K3,49.21462,-122.98827,14,,Japanese,4.7,1
Hooray Cafe & Coffee Lab,Burnaby,V5G 4G2,49.24362,-122.969446,4,,Cafes,5.0,1
Pho Hong Vietnamese Restaurant,Burnaby,V5J 1H1,49.2213203,-122.9769818,98,1.0,Vietnamese,2.9,0
Pinoy Cravings,Burnaby,V3N 1A9,49.21947050000001,-122.9499774,8,,Filipino,4.4,1
Lee Garden Seafood Restaurant,Burnaby,V5E 0A6,49.2199018142223,-122.970365929831,93,2.0,Dim Sum,3.4,0
Me-n-Ed's Pizzeria,Burnaby,V5E 3B1,49.219108,-122.954502,119,2.0,Pizza,3.5,0
Kozak Ukranian Eatery,New Westminster,V3L 3B3,49.2114757572234,-122.918422905028,153,1.0,Bakeries,4.4,1
Cactus Club Cafe,Burnaby,V5C 3Y6,49.26671212,-123.01085799,176,2.0,Canadian (New),3.7,0
Pho 68,Burnaby,V3N 1A8,49.219094551206716,-122.95016380289319,50,,Vietnamese,3.6,0
Patsara Thai Restaurant,New Westminster,V3L 1C4,49.204305,-122.908055,137,2.0,Thai,4.0,1
Zaaki Cuisine,New Westminster,V3L 1V3,49.2131145,-122.9200483,71,1.0,Donairs,4.6,1
H&P Noodle House,Burnaby,V5C 2J1,49.281271,-123.015823,25,,Vietnamese,3.7,0
Kimshaker,Burnaby,V5H 1Y9,49.2332,-123.013747,13,,Filipino,4.5,1
Earls Kitchen + Bar,Burnaby,V5C 3Z6,49.266914,-123.00164,49,,Canadian (New),3.7,0
Taverna Greka Restaurant,New Westminster,V3L 1A6,49.2049414,-122.9043168,166,2.0,Greek,4.1,1
The Gray Olive Cafeteria,Burnaby,V5C 2J4,49.2807699,-123.01164,246,2.0,Breakfast & Brunch,4.1,1
Jejudo,Burnaby,V3N 4R7,49.2439366,-122.8942123,59,2.0,Japanese,3.5,0
Chongqing,Burnaby,V5H 2E5,49.22671131459038,-122.99363543518693,106,2.0,Chinese,3.4,0
Toyo Sushi,Burnaby,V5C 6C7,49.2809392,-123.0168779,29,2.0,Sushi Bars,4.2,1
Galbi Korean BBQ Kingsway,Burnaby,V5H 1Z8,49.23111096061143,-123.00824046134947,13,,Korean,4.2,1
1003 Brunch & Dessert,Burnaby,V5H 4G3,49.22447173359129,-122.9899072,23,,Breakfast & Brunch,4.1,1
Haidilao Hotpot - Richmond,Richmond,V6Y 0C2,49.17043,-123.13633,238,,Chinese,4.4,1
Just Waffles,Vancouver,V5K 2A8,49.28128196346295,-123.02744138985871,148,2.0,Breakfast & Brunch,4.5,1
Yasser’s Cafe,Burnaby,V5G 1T4,49.249928600037144,-123.01896657748732,20,,Cafes,4.7,1
Piva Modern Italian,New Westminster,V3M 1B6,49.201547,-122.911386,297,3.0,Italian,4.0,1
X-Site Grill & Bistro,Burnaby,V5C 2K6,49.2811349,-122.9993576,173,1.0,Bars,3.8,0
Sushi Modo,Burnaby,V3N 1B8,49.225836,-122.937422,121,2.0,Sushi Bars,4.3,1
Sushi On,Burnaby,V3N 1B6,49.22336826591775,-122.9432077,42,,Japanese,4.2,1
Salmon Wave,Burnaby,V5C 3Z2,49.266816,-123.004194,12,,Sushi Bars,4.8,1
Cantaritos Mexican Grill,Burnaby,V5H 2K9,49.23313890375913,-123.01931566045282,37,,Mexican,3.1,0
Onggi Korean Cusine,Burnaby,V3N 4R7,49.24377273960674,-122.8933061286807,33,,Korean,4.1,1
Pho 37,Richmond,V6X 4B7,49.18745763639007,-123.12396731089822,180,2.0,Vietnamese,4.3,1
Big Star Sandwich,Burnaby,V5G 1G4,49.2545219768061,-123.02208635956,52,2.0,Sandwiches,4.1,1
2025 Cafe,Burnaby,V5H 2E5,49.226765,-122.993594,9,,Vietnamese,4.3,1
Boston Pizza,Burnaby,V5H 4L7,49.2267071,-123.0039352,76,2.0,Pizza,2.5,0
Burnaby Palace Restaurant,Burnaby,V5M 4A2,49.25629080307701,-123.02312393097921,145,2.0,Chinese,3.4,0
The Ramen Butcher,Burnaby,V5C 2K4,49.28095998860335,-123.002488217313,99,,Ramen,3.3,0
Sushimoto,Burnaby,V5B 0A2,49.26404,-122.98135,147,2.0,Japanese,3.8,0
Neptune Palace Seafood Restaurant,Burnaby,V5C 3Z6,49.266865847917686,-123.00155484261121,54,,Dim Sum,3.4,0
Amay’s House,Vancouver,V5R 5K4,49.23446,-123.036137,23,,Burmese,4.3,1
Cioffi's Meat Market & Deli,Burnaby,V5C 2J4,49.280911944717026,-123.012598,92,2.0,Delis,3.7,0
Cactus Club Cafe,Burnaby,V5J 0A2,49.2020089718037,-122.981729507446,174,2.0,Canadian (New),3.7,0
Vadapav Mirchi By Geeta,New Westminster,V3M 4K3,49.20864846389665,-122.94274322034968,23,,Indian,4.5,1
Chow Lucky Noodle Bar,Burnaby,V5G 1C7,49.25674826953754,-123.00692051236256,19,,Chinese,3.2,0
Motonobu Udon,Vancouver,V5K 0E5,49.2813968,-123.0280718,137,2.0,Japanese,4.2,1
Kinton Ramen,Burnaby,V5C 6A8,49.265162712058604,-123.01395302883246,5,,Ramen,4.6,1
Noon & Reyhoon,Burnaby,V5B 1S1,49.2805071,-122.9656995,3,,Persian/Iranian,5.0,1
Sopra Sotto Pizzeria,Burnaby,V5C 2H9,49.280939601557584,-123.0155725,83,,Pizza,3.9,0
New Mandarin Seafood Restaurant,Vancouver,V5N 5A2,49.2430789410403,-123.062085096174,282,2.0,Dim Sum,4.1,1
Kim's Korean Waffles and Pancakes,Burnaby,V3N 4R7,49.24391068955245,-122.89353297814627,38,,Pancakes,4.6,1
Green Leaf Sushi,Vancouver,V5R 4M7,49.231545,-123.030967,24,,Japanese,3.8,0
Sushi Garden,Burnaby,V5E 1E2,49.2191,-122.96725,169,2.0,Japanese,3.4,0
La Forchetta,Burnaby,V5B 1R5,49.2804691698666,-122.982101999223,46,,Italian,3.8,0
Hon Sushi,Burnaby,V5H 1Z9,49.231211,-123.00675144046417,84,2.0,Korean,3.6,0
50's Burgers,Burnaby,V3N 1B9,49.22481,-122.94043,130,2.0,Burgers,3.6,0
Suren,Burnaby,V5C 2K5,49.28077012720069,-122.9993509501219,32,,Persian/Iranian,4.0,1
Pokerrito,Burnaby,V5H 0J5,49.22800794065202,-123.00332564860584,12,,Poke,4.4,1
Oh! Zzhu Sam,Burnaby,V3N 1B4,49.2219905,-122.9446256,55,2.0,Korean,4.2,1
Fung May,Burnaby,V5H 2A9,49.2288939318384,-123.004783375498,30,1.0,Chinese,3.4,0
Ramies Greek Restaurant,Burnaby,V5H 1Z5,49.231676,-123.0088067,103,2.0,Greek,3.4,0
K Chicken,Burnaby,V5B 3A9,49.2598,-122.98352,12,,Korean,4.4,1
Mumbaiyaa Street Foods,Burnaby,V5C 2J4,49.28087,-123.012439,17,,Indian,4.7,1
Crema Ice Cream,Burnaby,V5C 5G4,49.2806828,-123.0027499,18,1.0,Ice Cream & Frozen Yogurt,4.6,1
WhataFood Brazilian Street Food,New Westminster,V3M 0G3,49.2010175,-122.9131833,14,,Brazilian,4.5,1
Dumpling King,Vancouver,V5R 5L6,49.23125,-123.02943,22,,Chinese,4.4,1
Zhengxin Chicken,Burnaby,V5G 1L7,49.22568597280459,-122.99036927116394,8,,Chicken Shop,4.4,1
Gaya Korean Restaurant,Burnaby,V5J 2B6,49.2147215,-122.9873304,29,,Korean,3.8,0
Obanhmi,Burnaby,V5H 1T4,49.22666302506524,-122.992865704,23,,Vietnamese,4.4,1
Geno’s Pizzas,Burnaby,V5B 1R2,49.2801187,-122.98183787418837,5,,Pizza,4.2,1
District Eleven,Vancouver,V5V 3P5,49.2489934,-123.1012049,53,,Vietnamese,4.3,1
A Fang Little Basket Bao,Burnaby,V3J 7T9,49.2540264,-122.8939025,9,,Dumplings,4.3,1
The Spud Shack Fry,New Westminster,V3M 0G3,49.20095020309591,-122.91302027887068,213,2.0,Belgian,4.0,1
ZUBU,Burnaby,V5H 4J5,49.22417694268054,-122.999647799251,90,2.0,Ramen,3.5,0
Pho Super Bowl Burnaby,Burnaby,V5H 2G3,49.223698,-122.983933,17,,Vietnamese,3.8,0
CM Chicken,Burnaby,V5H 4T5,49.22732659553047,-122.99451665152054,7,,Chicken Shop,4.3,1
My Greek Taverna,Coquitlam,V3K 1C9,49.23707629280225,-122.86929574290268,242,2.0,Greek,4.0,1
Mr. Ho Wonton House,Burnaby,V5E 1E4,49.2185599,-122.9642,137,2.0,Chinese,2.9,0
Liuyishou Hotpot Burnaby,Burnaby,V5H 2G3,49.2234814,-122.9837848,36,2.0,Chinese,3.2,0
Joyful Seafood Restaurant,Burnaby,V5H 2G4,49.2227211,-122.981444,46,,Dim Sum,3.7,0
Canffle,Vancouver,V5R 5L9,49.2322894,-123.0268249,76,2.0,Waffles,4.2,1
Paramount BBQ,Vancouver,V5R 5J9,49.2356958673,-123.0388355,14,,Barbeque,4.3,1
Boiling Point,Burnaby,V5H 2E9,49.22449511642619,-122.98794990317982,179,2.0,Taiwanese,3.1,0
Pot Empire,Burnaby,V5H 4T2,49.2271865,-122.9949401,33,,Hot Pot,3.9,0
Watashi Sushi & Kitchen,Burnaby,V3N 1A8,49.21917086397983,-122.9505995,19,,Sushi Bars,4.4,1
La Querida,Burnaby,V5H 2A9,49.22946626623539,-123.0052947,12,,Mexican,4.5,1
The Auntie Bakery & Deli,Burnaby,V5J 4J8,49.21454989740626,-122.9881238,8,,Vietnamese,4.5,1
Sanjo Sushi Asian Cuisine,New Westminster,V3L 3B5,49.212860664254805,-122.92019516255847,30,,Japanese,4.4,1
Pho Mr Do,Burnaby,V5C 2K4,49.2808770975745,-123.0018146,60,,Vietnamese,4.4,1
Waves Coffee House,Burnaby,V3N 1A7,49.218691,-122.95177,27,2.0,Cafes,3.9,0
Fior di Latte,Burnaby,V5C 2J5,49.2811681929463,-123.010165952146,99,1.0,Cafes,4.4,1
Five Loaves Two Fish,Burnaby,V3N 4J5,49.243660551091,-122.892771530688,11,,Food Stands,5.0,1
Old Farmhouse Kitchen,Burnaby,V5J 0A4,49.1890394,-122.9801939,11,,Coffee & Tea,4.7,1
Cafe 106,Burnaby,V5H 2G1,49.2237644468902,-122.988622382664,52,1.0,Coffee & Tea,4.3,1
The Tannenbaum Restaurant,New Westminster,V3M 3X3,49.201090932901955,-122.91771603691119,26,,German,4.0,1
Taste of Splendour,Burnaby,V5G 1H3,49.25518,-123.0087,9,1.0,Caterers,4.1,1
Cup & Bun Cafe,Burnaby,V5C 5A7,49.28131,-123.01927,20,,Coffee & Tea,4.5,1
Juillet Cafe,Burnaby,V3N 4N4,49.2448537809919,-122.89281354352,45,1.0,Cafes,3.9,0
Park Crest Diner,Burnaby,V5B 2Y1,49.26536,-122.97789,35,1.0,Cafes,3.8,0
Waves Coffee House,Burnaby,V5H 4T7,49.231581,-123.009732,43,1.0,Coffee & Tea,3.3,0
Boba Time Cafe,Burnaby,V5J 4J2,49.221257,-122.988502,11,,Bubble Tea,3.9,0
Ambit Cafe,Burnaby,V5B 1S2,49.2801451,-122.9681537,18,,Cafes,3.9,0
Kamini's Corner Cafe,New Westminster,V3L 1N3,49.21256260644152,-122.93630497238739,7,1.0,Cafes,4.4,1
Flavor Balance Espresso Bar,New Westminster,V3L 5H1,49.21223,-122.9205,15,,Cafes,4.3,1
Ricky's Café,Burnaby,V5C 5Y1,49.265735924672,-123.00574472331364,35,2.0,Desserts,3.5,0
Tera’s Bean,Burnaby,V5C 5T1,49.26761369497343,-123.0034919,22,,Cafes,4.1,1
Presso Cafe,Burnaby,V5C 6P6,49.2808974,-123.0112123,8,,Cafes,4.6,1
Nemesis Coffee,Coquitlam,V3C 4E6,49.27395738471851,-122.79641453824804,24,,Cafes,4.4,1
GARDENWORKS at Mandeville,Burnaby,V5J 3G6,49.20673806,-122.99827474,20,2.0,Cafes,3.5,0
You N Me' Cafe,New Westminster,V3M 4K7,49.2130212951451,-122.9370087,3,,Cafes,5.0,1
Jim's Cafe,New Westminster,V3L,49.2120564,-122.9192509,33,1.0,Cafes,3.9,0
La Foret,Coquitlam,V3K 3P3,49.249287974841025,-122.85944733251489,26,2.0,Cafes,4.2,1
Passion8 Dessert Cafe,Coquitlam,V3K 3V9,49.246229030299254,-122.89227044221734,30,,Cafes,4.0,1
Ruex Cafe & Bar,Surrey,V3T 0P7,49.1808237,-122.8448423,61,,Breakfast & Brunch,4.0,1
The Cafe,Burnaby,V5A 4W2,49.2582184,-122.9219579,2,,Cafes,5.0,1
Coasters Coffee,New Westminster,V3L 0J2,49.20435909515937,-122.90900417238339,13,,Coffee & Tea,4.3,1
Cafe Hashtag,Coquitlam,V3K 3V8,49.2433539231417,-122.891021765672,28,,Desserts,4.3,1
Brisk Cafe,Coquitlam,V3B 0K8,49.28335,-122.7933949,12,,Breakfast & Brunch,4.6,1
Kids Play Cafe & Cafe Artistico,Surrey,V3S 1R8,49.111984,-122.810317,21,1.0,Cafes,3.8,0
Cafe Ricotta,Burnaby,V3N 4M8,49.24317080943199,-122.89305265992881,5,,Cafes,4.6,1
Chef's Catering & Cafe,Burnaby,V5A 3J7,49.2467841,-122.9416052,5,,Cafes,3.4,0
Kabayan Cafe,New Westminster,V3M 4K7,49.213377495665156,-122.9375284,1,,Bubble Tea,5.0,1
The Between Cafe,Burnaby,V5C 6C6,49.259088521715,-123.007713093253,1,,Cafes,5.0,1
Kory's Coffee,Burnaby,V5B 1R4,49.28010067001491,-122.9820175,5,,Cafes,4.0,1
Prado Cafe,Burnaby,V5C 6S7,49.259823,-123.009807,8,,Cafes,3.5,0
Le Miel,Burnaby,V3N 4R7,49.24390825324487,-122.8940027,3,,Cafes,5.0,1
LIMA Cafe,Burnaby,V5C 0J8,49.26461644634673,-123.007993362844,2,,Desserts,4.0,1
Ek Chai Kahani,Surrey,V3W 1Z1,49.11885835789898,-122.8240515212801,9,,Coffee & Tea,5.0,1
Bjornbar Bakery,Coquitlam,V3J 0L1,49.26285,-122.88897,33,,Bakeries,3.6,0
A and B Cafe,Burnaby,V5G 4M5,49.2449869820384,-122.9731382849,1,,Cafes,3.0,0
Caffe Mira,New Westminster,V3L 0B7,49.21425325526439,-122.89784533568698,15,,Cafes,4.1,1
Paradise Donair and Coffee Mania,New Westminster,V3M 4J9,49.2102203,-122.9331284,37,1.0,Cafes,3.4,0
Combine Cafe & Bar,Surrey,V3T 0T2,49.18170954562757,-122.8457860865099,14,,Canadian (New),3.7,0
Cafe Delitzi,Coquitlam,V3B 0B5,49.28293,-122.79819,10,,Cafes,4.4,1
The Southside Cafe,Richmond,V7B 1B5,49.180771428271,-123.165193538618,7,,Cafes,4.7,1
Take Five Cafe,Burnaby,V5G 4X3,49.25513,-122.99468,1,,Cafes,5.0,1
The Mill Cafe,Burnaby,V5H 2H2,49.2234617,-122.9874456,0,,Cafes,0.0,0
Fluffle Cafe,Richmond,V6X 1K4,49.1842803,-123.1147434,9,,Cafes,4.6,1
Illo Kimbap Cafe,Coquitlam,V3J 3X4,49.2618485,-122.8904397,7,,Korean,4.3,1
Sun Century Cafe,Richmond,V6X 2C1,49.18621,-123.13344,13,1.0,Chinese,3.9,0
Paanwala Of Surrey,Surrey,V3W 3N4,49.19148636,-122.84919739,10,,Desserts,4.8,1
Origin Cafe,Richmond,V6X 3Z8,49.18412,-123.1263,17,,Coffee & Tea,4.6,1
Java Hut Cafe,Surrey,V3W 1L3,49.14277,-122.86767,10,,Cafes,4.5,1
Big Shots Cafe,Burnaby,V5C 2J1,49.2809388,-123.0168383,14,,Cafes,3.4,0
Oneway Cafe,Burnaby,V5A 4N7,49.254198,-122.9147789,8,,Breakfast & Brunch,3.8,0
Chaiiwala Of London - King George Hub,Surrey,V3T 0K7,49.183129,-122.84476,2,,Cafes,4.5,1
Ice Baby Bubble Tea,Burnaby,V5H 2B1,49.2300224,-123.0046844,2,,Coffee & Tea,2.5,0
The Venti,Richmond,V6Y 2B2,49.1698598,-123.1367534,7,,Coffee & Tea,4.0,1
Blue Duck Cafe,Richmond,V6V 2W3,49.1682913993656,-122.993983620033,8,1.0,Breakfast & Brunch,4.6,1
Waves Coffee House,New Westminster,V3L 5V1,49.2131508,-122.9200801,13,,Coffee & Tea,3.4,0
Bread x Butter Cafe,Burnaby,V5H 2B7,49.228813980925075,-122.9998331,1,,Breakfast & Brunch,3.0,0
Chaiiwala of London,Surrey,V3W 4E9,49.14829,-122.86628,20,,Indian,3.9,0
Cup Full Dessert Cafe,Coquitlam,V3B 8A9,49.28083,-122.79272,27,1.0,Desserts,3.7,0
Riverside Cafe,Richmond,V7E 3R8,49.11923995426843,-123.16411098265552,12,,Breakfast & Brunch,4.2,1
Mad Hatter Bistro,Vancouver,V5K 2A9,49.28098,-123.02539,6,,Cafes,4.0,1
The Concert Music Garden Cafe,Burnaby,V3N 4J5,49.2442726,-122.8927549,2,,Cafes,3.5,0
Benzx Lounge,Burnaby,V5C 2K1,49.2811740409802,-123.0049691084986,0,,Coffee & Tea,0.0,0
Night Owl Cafe,Richmond,V6X 4J8,49.18407,-123.12846,14,2.0,Cafes,2.9,0
Cafe Dorothy,Coquitlam,V3B 8A6,49.28083,-122.79272,8,,Desserts,4.3,1
El Santo,New Westminster,V3M 1A9,49.2022405,-122.9093807,282,2.0,Mexican,3.7,0
Queen's Meat & Deli,New Westminster,V3L 2L2,49.2135565,-122.9106876,10,,Meat Shops,5.0,1
Han Lin Noodle House,New Westminster,V3L 3B2,49.210381277082135,-122.91715603819993,143,2.0,Chinese,3.5,0
Taqueria Playa Tropical,New Westminster,V3L 3B1,49.2097840906051,-122.91639733055,432,2.0,Mexican,3.7,0
The Old Spaghetti Factory,New Westminster,V3M 3N8,49.201925687134,-122.91260507829,173,2.0,Italian,3.5,0
Columbia Street Sandwich,New Westminster,V3L 1B1,49.2034109,-122.9071758,36,1.0,Sandwiches,4.6,1
Cockney Kings Fish & Chips,New Westminster,V3M 1A6,49.2008661133601,-122.916763893224,214,2.0,Fish & Chips,4.0,1
Longtail Kitchen,New Westminster,V3M 6B9,49.1997723,-122.9124427,149,2.0,Thai,4.0,1
Artusi Restaurant,New Westminster,V3L 3B2,49.2105935011629,-122.917292262862,52,,Italian,4.0,1
Banette,New Westminster,V3L 3B5,49.212666374930784,-122.9200253,8,,Burgers,4.5,1
Angelina's,New Westminster,V3M 6B9,49.200022,-122.91173,403,2.0,Breakfast & Brunch,3.9,0
Sixth Street Grill,New Westminster,V3L 3B1,49.2108238069653,-122.917073781025,78,2.0,American,3.7,0
Burger Heaven,New Westminster,V3M 3X4,49.20138,-122.91604,185,2.0,Burgers,3.6,0
The Old Bavaria Haus,New Westminster,V3L 3A5,49.208524,-122.914146,131,2.0,German,3.2,0
Jokim Kitchen,New Westminster,V3M 6Z1,49.2123946,-122.92115999999676,14,,Vietnamese,4.1,1
L’Onore Pizza,New Westminster,V3L 5R3,49.21402,-122.89781,22,,Pizza,4.6,1
Sushi Well,New Westminster,V3L 3B5,49.2126787,-122.9200936,42,,Sushi Bars,4.0,1
6th Ave Bread & Deli,New Westminster,V3M 3S3,49.2120019089755,-122.922128466349,13,2.0,Bakeries,4.4,1
