store_name,city,zip_code,latitude,longitude,review_count,price_level,primary_category,target_rating,target_is_successful
Nīzu Cafe,Vancouver,V6C 1J8,49.28529078349641,-123.11634502209047,41,2,Cafes,4.1,1
La Taqueria Pinche Taco Shop,Vancouver,V5Z 3V6,49.263617,-123.112593,711,2,Mexican,4.2,1
Ay Chihuahua,Surrey,V4A 4N4,49.0332999,-122.80094,47,2,Mexican,4.1,1
Trafiq Cafe & Bakery,Vancouver,V5V 3R1,49.2474862,-123.1011218,339,2,Cafes,4.4,1
MYST Asian Fusion,Burnaby,V5E 1C5,49.21936313246308,-122.9706842,269,2,Chinese,3.6,0
Doppio Zero Pizza,Coquitlam,V3J 3P7,49.2635549,-122.847654,63,2,Italian,3.6,0
The Village Barbeque,Surrey,V3V 4C1,49.17621,-122.88987,18,1,Barbeque,3.6,0
HAAN Korean,Coquitlam,V3B 6S2,49.27459,-122.79247,76,2,Korean,3.8,0
Aka Sushi,Surrey,V3S 1E9,49.11859,-122.71199,38,2,Sushi Bars,4.0,1
Earls Kitchen + Bar,Richmond,V6X 2X9,49.1762654,-123.1318797,166,2,Canadian (New),3.2,0
Rosie's Country Cafe,Surrey,V4P 1B8,49.056674380316,-122.80853109372926,28,2,Cafes,3.9,0
Peaches,Richmond,V6X 4B3,49.1781063932489,-123.127360152108,25,2,Cantonese,3.5,0
Kishimoto Japanese Kitchen,Vancouver,V5N 4A9,49.2665099,-123.06935,554,3,Japanese,4.4,1
Continental Seafood Restaurant,Richmond,V6X 1L5,49.18391,-123.09426,219,2,Seafood,3.7,0
Japadog,Vancouver,V6B 1E1,49.285942555161974,-123.1123797035985,34,1,Hot Dogs,4.1,1
Hakone Sushi Bar,Coquitlam,V3B,49.28224,-122.79587,45,2,Sushi Bars,4.2,1
Cactus Club Cafe,Vancouver,V5Z 1E6,49.2633734327403,-123.117130327243,176,2,Canadian (New),3.8,0
OEB Breakfast Co. - Yaletown,Vancouver,V6Z 2Y3,49.273438,-123.119289,1034,2,Breakfast & Brunch,4.3,1
Spice of Nepal,Surrey,V3W 2N8,49.13339,-122.84879,60,2,Himalayan/Nepalese,4.2,1
Tokyo In April,Vancouver,V6B 2L1,49.2806813,-123.1073936,129,2,Japanese,4.4,1
Ramen Takanotsume,Richmond,V6X 0A4,49.1841116494066,-123.133542872965,56,2,Ramen,3.7,0
The Samosa House,Surrey,V3W 3K2,49.162746,-122.866827,93,1,Indian,4.4,1
Delta Pizza,Surrey,V3W 1B3,49.15558,-122.86452,12,2,Pizza,3.9,0
McDonald's,New Westminster,V3L 5H1,49.2123616960379,-122.918872872422,20,1,Fast Food,2.5,0
STEM Japanese Eatery,Burnaby,V5J 2B7,49.21497276456137,-122.98816101534423,125,2,Japanese,4.2,1
G-men Ramen,Richmond,V6X 1C3,49.1784915815574,-123.129821190468,351,2,Ramen,3.9,0
The Lion's Den Cafe,Vancouver,V5T 2R6,49.257273,-123.089984,78,1,Breakfast & Brunch,3.8,0
LOCAL Public Eatery Gastown,Vancouver,V6A 1B2,49.2836468,-123.1039495,196,2,Gastropubs,4.3,1
Sushi Boss,Coquitlam,V3E 2Z4,49.2986583,-122.7872987,38,2,Sushi Bars,4.0,1
Pizza Pizzeria,Burnaby,V3N 2S9,49.2308488,-122.9058827,49,1,Pizza,4.2,1
Jejudo,Burnaby,V3N 4R7,49.2439366,-122.8942123,59,2,Japanese,3.5,0
Sciué Italian Bakery Caffé,Vancouver,V6E 0A7,49.28691,-123.1224397,25,2,Breakfast & Brunch,3.1,0
Pourhouse Restaurant,Vancouver,V6B 1B2,49.2841134475502,-123.10842879595,606,2,Cocktail Bars,4.0,1
Boy With a Knife Grill,Richmond,V6V 1X7,49.190947,-123.073984,55,2,Burgers,3.6,0
Sushi Garden,Burnaby,V5E 1E2,49.2191,-122.96725,169,2,Japanese,3.4,0
JOEY Coquitlam,Coquitlam,V3K 3S3,49.2457652,-122.89261,221,2,Canadian (New),4.0,1
Tokyo Joe Sushi,Richmond,V6X 3K8,49.172186088951655,-123.1336462733865,248,2,Japanese,3.6,0
