store_name,city,latitude,longitude,target_rating,target_is_successful,median_income,pop_density_sqkm,pct_age_20_39
Indian Wok,Burnaby,49.2248408,-122.9884673,4.2,1,33826.09,6302.41,39.94
Sushi Garden Japanese Restaurant,Burnaby,49.2291877,-123.0013312,3.4,0,33700.0,11750.85,40.42
Gyubee Japanese Grill,Richmond,49.1712466,-123.1351984,4.3,1,29482.35,7175.94,36.75
Hooray Cafe & Coffee Lab,Burnaby,49.24362,-122.969446,5.0,1,37160.0,1767.4,25.5
Kimshaker,Burnaby,49.2332,-123.013747,4.5,1,35715.15,7085.54,36.3
#CHIBOP,Burnaby,49.2677387,-123.0064866,4.5,1,41963.64,6709.49,46.76
Pinoy Cravings,Burnaby,49.21947050000001,-122.9499774,4.4,1,35827.59,8974.74,34.08
Chongqing,Burnaby,49.22671131459038,-122.99363543518692,3.4,0,32141.67,9633.84,42.42
Zaaki Cuisine,New Westminster,49.2131145,-122.9200483,4.6,1,42805.71,6858.32,28.93
El Comal,Burnaby,49.247876818077,-122.940112248954,3.9,0,42800.0,844.53,22.86
H&P Noodle House,Burnaby,49.281271,-123.015823,3.7,0,41357.14,5283.1,27.55
BIN 4 Burger Lounge,Burnaby,49.2641572,-123.022698,4.0,1,35620.0,4635.55,40.89
Simba’s Grill,Burnaby,49.2545127,-123.0231251,4.0,1,37911.11,2848.93,28.8
Pho Hong Vietnamese Restaurant,Burnaby,49.2213203,-122.9769818,2.9,0,36294.74,5076.48,33.98
No.1 Beef Noodle House,Burnaby,49.2425291,-123.004037333135,3.4,0,38830.77,2617.73,27.29
Porker Face,Burnaby,49.266783,-123.004713,4.4,1,42440.0,6719.06,47.4
Taverna Greka Restaurant,New Westminster,49.2049414,-122.9043168,4.1,1,45386.67,10691.55,47.19
Sushi Modo,Burnaby,49.225836,-122.937422,4.3,1,37336.36,5264.4,29.36
Manjal South Indian Kitchen,Burnaby,49.2232674,-122.9428279,4.4,1,36169.23,5831.63,32.12
Pizza Garden,Burnaby,49.2252262,-123.0037541,4.0,1,33366.67,11336.84,40.83
X-Site Grill & Bistro,Burnaby,49.2811349,-122.9993576,3.8,0,38533.33,4488.77,27.64
Galbi Korean BBQ Kingsway,Burnaby,49.23111096061143,-123.00824046134947,4.2,1,34411.11,8326.47,37.23
The Gray Olive Cafeteria,Burnaby,49.2807699,-123.01164,4.1,1,40544.0,5347.52,26.59
Amay’s House,Vancouver,49.23446,-123.036137,4.3,1,35038.1,9737.98,36.45
WhataFood Brazilian Street Food,New Westminster,49.2010175,-122.9131833,4.5,1,44968.42,13227.66,41.0
Eggbomb+,Burnaby,49.249826470737425,-122.8948839,3.7,0,37657.14,7362.69,38.43
Cioffi's Meat Market & Deli,Burnaby,49.280911944717026,-123.012598,3.7,0,40444.44,5389.34,27.92
Just Waffles,Vancouver,49.28128196346295,-123.02744138985872,4.5,1,40990.48,3543.92,28.77
CM Chicken,Burnaby,49.22732659553047,-122.99451665152054,4.3,1,32644.44,9287.55,42.23
Neptune Palace Seafood Restaurant,Burnaby,49.266865847917686,-123.0015548426112,3.4,0,41692.31,6649.43,46.58
The Ramen Butcher,Burnaby,49.28095998860335,-123.002488217313,3.3,0,37913.04,4801.3,27.12
Cactus Club Cafe,Burnaby,49.26671212,-123.01085799,3.7,0,42150.0,6435.25,47.48
Toyo Sushi,Burnaby,49.2809392,-123.0168779,4.2,1,41386.67,5350.25,27.79
2025 Cafe,Burnaby,49.226765,-122.993594,4.3,1,32141.67,9633.84,42.42
Fung May,Burnaby,49.2288939318384,-123.004783375498,3.4,0,34248.65,8985.11,39.16
Anton's Pasta Bar,Burnaby,49.28072,-123.00984,3.5,0,39917.24,5180.7,26.93
La Forchetta,Burnaby,49.2804691698666,-122.982101999223,3.8,0,38880.0,2002.18,28.08
Sushi On,Burnaby,49.22336826591775,-122.9432077,4.2,1,36128.0,5858.94,32.25
Onggi Korean Cusine,Burnaby,49.24377273960674,-122.8933061286807,4.1,1,37920.0,4384.91,36.17
Happy Lamb Hot Pot,Burnaby,49.2280567,-122.9973696,3.4,0,32884.85,10455.46,42.51
Sushi Yoi,Burnaby,49.2678773,-123.0061449,3.3,0,41963.64,6709.49,46.76
Joy Sushi,Burnaby,49.2643086657704,-123.010636587766,3.9,0,44800.0,7341.65,48.95
Big Star Sandwich,Burnaby,49.2545219768061,-123.02208635956,4.1,1,38025.0,2657.67,28.48
Sopra Sotto Pizzeria,Burnaby,49.280939601557584,-123.0155725,3.9,0,41357.14,5269.64,27.98
Afghan Kabul Kebab Donair,Burnaby,49.2808,-123.01483,4.9,1,41385.71,5259.68,27.72
Sushi Garden,Burnaby,49.2191,-122.96725,3.4,0,36424.0,5902.92,33.02
Hanwoori Korean Restaurant,Burnaby,49.22153,-122.9806,3.4,0,35370.0,5452.68,37.24
Pokerrito,Burnaby,49.22800794065202,-123.00332564860584,4.4,1,33473.68,10719.99,39.53
Joyful Seafood Restaurant,Burnaby,49.2227211,-122.981444,3.7,0,35327.27,5390.37,38.64
Sushimoto,Burnaby,49.26404,-122.98135,3.8,0,39920.0,3569.42,30.46
John 3:16 Malaysian Delights,Richmond,49.1641317,-123.1362195,4.1,1,32036.36,11901.2,28.93
50's Burgers,Burnaby,49.22481,-122.94043,3.6,0,36036.36,5838.79,30.11
Kim's Korean Waffles and Pancakes,Burnaby,49.24391068955245,-122.89353297814628,4.6,1,37920.0,4384.91,36.17
New Mandarin Seafood Restaurant,Vancouver,49.2430789410403,-123.062085096174,4.1,1,34761.11,7531.35,33.7
Paramount BBQ,Vancouver,49.2356958673,-123.0388355,4.3,1,34754.55,8801.52,34.45
1003 Brunch & Dessert,Burnaby,49.22447173359129,-122.9899072,4.1,1,33391.67,7172.09,40.64
Crema Ice Cream,Burnaby,49.2806828,-123.0027499,4.6,1,38016.67,4816.52,27.28
Earls Kitchen + Bar,Burnaby,49.266914,-123.00164,3.7,0,41692.31,6649.43,46.58
Grand Neptune,Burnaby,49.25664639970632,-123.00692304419928,3.6,0,38457.14,1059.86,24.93
Jejudo,Burnaby,49.2439366,-122.8942123,3.5,0,37657.14,4514.42,36.63
Mumbaiyaa Street Foods,Burnaby,49.28087,-123.012439,4.7,1,40444.44,5389.34,27.92
Desi Turka Indian Cuisine,Burnaby,49.220269,-122.929508,3.9,0,39200.0,5620.64,25.92
Zhengxin Chicken,Burnaby,49.22568597280459,-122.99036927116394,4.4,1,32480.0,8436.71,41.54
Burnaby Palace Restaurant,Burnaby,49.25629080307701,-123.0231239309792,3.4,0,37235.29,2714.87,28.98
Arbab Kabab House,Burnaby,49.2225463822872,-122.948696562034,4.5,1,35266.67,7236.25,33.42
Fish With You,Burnaby,49.2290085,-123.0050498,4.5,1,34311.11,9118.39,39.18
Kinton Ramen,Burnaby,49.26516271205861,-123.01395302883246,4.6,1,41400.0,4779.44,42.85
Obanhmi,Burnaby,49.22666302506524,-122.992865704,4.4,1,32141.67,9633.84,42.42
K Chicken,Burnaby,49.2598,-122.98352,4.4,1,39880.0,3656.46,39.05
Green Leaf Sushi,Vancouver,49.231545,-123.030967,3.8,0,35481.08,9805.43,36.54
A Fang Little Basket Bao,Burnaby,49.2540264,-122.8939025,4.3,1,38136.84,7484.91,40.21
Motonobu Udon,Vancouver,49.2813968,-123.0280718,4.2,1,41263.16,3530.19,29.17
Pelicana Chicken,Burnaby,49.2526660046984,-122.898108288646,4.5,1,39388.89,5947.49,36.07
Suren,Burnaby,49.28077012720069,-122.9993509501219,4.0,1,38527.27,4560.72,28.08
Pho 68,Burnaby,49.21909455120672,-122.9501638028932,3.6,0,35864.29,9203.37,34.13
Cafe 106,Burnaby,49.2237644468902,-122.988622382664,4.3,1,33828.57,7022.97,41.54
Sizzle Pan Korean BBQ,Burnaby,49.22334,-122.9428956,4.5,1,36169.23,5831.63,32.12
My Greek Taverna,Coquitlam,49.23707629280225,-122.86929574290268,4.0,1,41563.64,3406.59,28.65
Sushi S Japanese Restaurant,Burnaby,49.2425418,-123.0036195,3.9,0,38830.77,2617.73,27.29
Bastion Coffee Kitchen,Burnaby,49.25150479712613,-122.96734118404277,4.7,1,31400.0,870.76,23.55
Five Loaves Two Fish,Burnaby,49.243660551091,-122.892771530688,5.0,1,37920.0,4384.91,36.17
Waves Coffee House,Burnaby,49.218691,-122.95177,3.9,0,36246.67,9055.89,34.04
Watashi Sushi & Kitchen,Burnaby,49.21917086397983,-122.9505995,4.4,1,35827.59,8974.74,34.08
Queen's Meat & Deli,New Westminster,49.2135565,-122.9106876,5.0,1,44837.04,7597.15,32.89
The Auntie Bakery & Deli,Burnaby,49.21454989740626,-122.9881238,4.5,1,36630.0,4651.66,35.77
Rens Cafe & Bistro,Burnaby,49.28118134,-123.0184021,4.1,1,41771.43,5336.8,27.68
KnChicken,Burnaby,49.2240572,-122.9412991,4.1,1,36191.3,5998.93,31.74
The Sobu Social,Burnaby,49.22476479128216,-123.00252165352516,4.3,1,33220.51,10507.41,40.44
Old Farmhouse Kitchen,Burnaby,49.1890394,-122.9801939,4.7,1,,,
Pho Den,Burnaby,49.21985466539446,-122.970256331213,3.9,0,36936.36,5314.99,33.49
A Kabul Shawarma Donair,Burnaby,49.219092,-122.95063,4.7,1,35827.59,8974.74,34.08
Cactus Club Cafe,Burnaby,49.2020089718037,-122.981729507446,3.7,0,41000.0,278.11,24.71
Cup & Bun Cafe,Burnaby,49.28131,-123.01927,4.5,1,41911.11,4951.6,27.37
L’Onore Pizza,New Westminster,49.21402,-122.89781,4.6,1,48044.44,5521.6,34.25
La Querida,Burnaby,49.22946626623539,-123.0052947,4.5,1,34365.71,9341.12,39.39
Kiss Yo Mama Jamaican Soul Food,Burnaby,49.2218051,-122.993553,4.5,1,33966.67,8820.06,42.9
Fior di Latte,Burnaby,49.2811681929463,-123.010165952146,4.4,1,40000.0,5264.38,26.68
Canffle,Vancouver,49.2322894,-123.0268249,4.2,1,35844.44,7305.27,36.32
Mr Beggar Grill,Burnaby,49.22673152328965,-122.9930263,4.8,1,32141.67,9633.84,42.42
Noon & Reyhoon,Burnaby,49.2805071,-122.9656995,5.0,1,35500.0,3352.88,29.86
Nadri,Burnaby,49.24422521917205,-122.89498981978466,4.1,1,37657.14,4514.42,36.63
DooBoo,Burnaby,49.2185949,-122.9607043,4.0,1,36792.86,8849.52,34.85
Ramies Greek Restaurant,Burnaby,49.231676,-123.0088067,3.4,0,34375.76,7908.93,37.98
Dumpling King,Vancouver,49.23125,-123.02943,4.4,1,35881.08,7398.3,36.45
Govinda's Dining,Burnaby,49.2062073,-122.9848175,4.6,1,36860.0,3827.5,28.38
The Spud Shack Fry,New Westminster,49.20095020309591,-122.91302027887068,4.0,1,44968.42,13227.66,41.0
Peaked Pies,Burnaby,49.28077,-123.01351,4.1,1,41089.66,5204.71,27.68
The Tannenbaum Restaurant,New Westminster,49.201090932901955,-122.9177160369112,4.0,1,43616.67,12330.37,40.15
Pho Mr Do,Burnaby,49.2808770975745,-123.0018146,4.4,1,38236.36,4731.51,26.71
Old Xian's Food,Coquitlam,49.24940624116793,-122.89219435304402,4.6,1,37725.0,6448.87,38.82
The Old Bavaria Haus,New Westminster,49.208524,-122.914146,3.2,0,43675.68,9306.59,38.35
Take Sushi,Burnaby,49.2808697,-123.0019918,3.9,0,38266.67,4781.6,26.68
Vadapav Mirchi By Geeta,New Westminster,49.20864846389665,-122.94274322034968,4.5,1,41040.0,4918.31,30.5
May Rice Roll & Congee,Burnaby,49.28088365265892,-123.0018964,3.9,0,38121.74,4764.06,26.71
Bliss Cafe,Burnaby,49.23131,-123.00558,4.1,1,33929.41,10663.07,38.09
Gaya Korean Restaurant,Burnaby,49.2147215,-122.9873304,3.8,0,36880.0,4691.75,35.84
Mui Garden - Kingsway,Burnaby,49.2281613,-122.998205,3.8,0,33023.53,10761.8,41.64
Conte Food Importers,Burnaby,49.1930765013523,-122.971642618571,4.4,1,38800.0,679.8,22.38
Yummy Bao,Burnaby,49.2296962,-123.0043174,4.3,1,33788.89,11655.46,39.43
Taste of Splendour,Burnaby,49.25518,-123.0087,4.1,1,39800.0,1593.43,25.72
Park Crest Diner,Burnaby,49.26536,-122.97789,3.8,0,39566.67,3498.82,28.95
Boba Time Cafe,Burnaby,49.221257,-122.988502,3.9,0,34685.71,6430.9,39.75
Juillet Cafe,Burnaby,49.2448537809919,-122.89281354352,3.9,0,37828.57,4496.36,36.55
Ambit Cafe,Burnaby,49.2801451,-122.9681537,3.9,0,35630.77,1641.36,30.71
Kamini's Corner Cafe,New Westminster,49.21256260644152,-122.9363049723874,4.4,1,39977.78,6816.18,28.79
Ricky's Café,Burnaby,49.265735924672,-123.00574472331364,3.5,0,43350.0,6948.55,48.74
Presso Cafe,Burnaby,49.2808974,-123.0112123,4.6,1,40544.0,5347.52,26.59
GARDENWORKS at Mandeville,Burnaby,49.20673806,-122.99827474,3.5,0,40066.67,2998.32,27.46
Nemesis Coffee,Coquitlam,49.27395738471851,-122.79641453824804,4.4,1,37700.0,4818.32,29.97
Jim's Cafe,New Westminster,49.2120564,-122.9192509,3.9,0,43440.0,6987.53,29.91
Tera’s Bean,Burnaby,49.26761369497343,-123.0034919,4.1,1,42100.0,6741.8,46.55
You N Me' Cafe,New Westminster,49.2130212951451,-122.9370087,5.0,1,39666.67,6247.41,29.47
Waves Coffee House,Burnaby,49.231581,-123.009732,3.3,0,34411.43,7981.39,37.47
Flavor Balance Espresso Bar,New Westminster,49.21223,-122.9205,4.3,1,42937.14,7956.73,29.95
La Foret,Coquitlam,49.249287974841025,-122.85944733251488,4.2,1,39311.11,3830.66,27.58
Ruex Cafe & Bar,Surrey,49.1808237,-122.8448423,4.0,1,35437.5,6048.78,41.39
Coasters Coffee,New Westminster,49.20435909515937,-122.9090041723834,4.3,1,45216.67,10564.71,41.07
The Cafe,Burnaby,49.2582184,-122.9219579,5.0,1,43600.0,1189.33,23.61
Cafe Hashtag,Coquitlam,49.2433539231417,-122.891021765672,4.3,1,37828.57,4496.36,36.55
Kabayan Cafe,New Westminster,49.21337749566515,-122.9375284,5.0,1,39807.69,5934.33,29.02
Chef's Catering & Cafe,Burnaby,49.2467841,-122.9416052,3.4,0,41000.0,415.08,22.88
Trees Organic Coffee,Vancouver,49.2385014,-123.031401,3.5,0,35386.67,9378.61,36.92
Kory's Coffee,Burnaby,49.28010067001491,-122.9820175,4.0,1,38880.0,2002.18,28.08
Cafe Ricotta,Burnaby,49.24317080943199,-122.8930526599288,4.6,1,37920.0,4384.91,36.17
The Between Cafe,Burnaby,49.259088521715,-123.007713093253,5.0,1,39466.67,2667.64,42.45
Kids Play Cafe & Cafe Artistico,Surrey,49.111984,-122.810317,3.8,0,45784.62,6028.94,28.97
Prado Cafe,Burnaby,49.259823,-123.009807,3.5,0,40866.67,3388.27,42.46
Caffe Mira,New Westminster,49.21425325526439,-122.89784533568698,4.1,1,48044.44,5521.6,34.25
LIMA Cafe,Burnaby,49.26461644634673,-123.007993362844,4.0,1,45200.0,7601.68,50.27
Le Miel,Burnaby,49.24390825324487,-122.8940027,5.0,1,37920.0,4384.91,36.17
Passion8 Dessert Cafe,Coquitlam,49.246229030299254,-122.89227044221734,4.0,1,37975.0,4444.72,36.05
A and B Cafe,Burnaby,49.2449869820384,-122.9731382849,3.0,0,40025.0,993.83,24.3
Brisk Cafe,Coquitlam,49.28335,-122.7933949,4.6,1,36810.53,5832.29,28.33
Ek Chai Kahani,Surrey,49.11885835789898,-122.8240515212801,5.0,1,38584.62,4841.68,34.35
Paradise Donair and Coffee Mania,New Westminster,49.2102203,-122.9331284,3.4,0,40373.33,7381.89,30.8
Bjornbar Bakery,Coquitlam,49.26285,-122.88897,3.6,0,39047.06,5831.75,40.93
Cafe Delitzi,Coquitlam,49.28293,-122.79819,4.4,1,36388.89,6055.56,28.04
The Southside Cafe,Richmond,49.180771428271,-123.165193538618,4.7,1,40000.0,8926.5,25.51
Take Five Cafe,Burnaby,49.25513,-122.99468,5.0,1,41750.0,2640.61,39.22
Sun Century Cafe,Richmond,49.18621,-123.13344,3.9,0,30866.67,2403.59,49.47
The Mill Cafe,Burnaby,49.2234617,-122.9874456,0.0,0,34133.33,7142.58,41.62
Java Hut Cafe,Surrey,49.14277,-122.86767,4.5,1,31025.0,3178.66,34.08
Illo Kimbap Cafe,Coquitlam,49.2618485,-122.8904397,4.3,1,39522.22,5240.59,39.53
Paanwala Of Surrey,Surrey,49.19148636,-122.84919739,4.8,1,35444.44,5873.43,45.14
Oneway Cafe,Burnaby,49.254198,-122.9147789,3.8,0,44800.0,1862.98,25.3
The Venti,Richmond,49.1698598,-123.1367534,4.0,1,29833.33,9089.32,36.74
Ice Baby Bubble Tea,Burnaby,49.2300224,-123.0046844,2.5,0,33862.86,11430.58,38.21
Combine Cafe & Bar,Surrey,49.18170954562757,-122.8457860865099,3.7,0,35133.33,5636.78,40.43
Waves Coffee House,New Westminster,49.2131508,-122.9200801,3.4,0,42805.71,6858.32,28.93
Fluffle Cafe,Richmond,49.1842803,-123.1147434,4.6,1,33363.64,5015.06,34.9
Bread x Butter Cafe,Burnaby,49.228813980925075,-122.9998331,3.0,0,33491.89,11578.01,41.34
Blue Duck Cafe,Richmond,49.1682913993656,-122.993983620033,4.6,1,,,
Origin Cafe,Richmond,49.18412,-123.1263,4.6,1,32250.0,4056.41,43.68
Cafe Dorothy,Coquitlam,49.28083,-122.79272,4.3,1,36905.88,5750.39,28.53
The Concert Music Garden Cafe,Burnaby,49.2442726,-122.8927549,3.5,0,37920.0,4384.91,36.17
Mad Hatter Bistro,Vancouver,49.28098,-123.02539,4.0,1,40295.65,4768.43,27.88
Big Shots Cafe,Burnaby,49.2809388,-123.0168383,3.4,0,41386.67,5350.25,27.79
Benzx Lounge,Burnaby,49.2811740409802,-123.0049691084986,0.0,0,38850.0,4903.93,26.73
Delicia Cafe & Bakery,New Westminster,49.20208,-122.90914,3.8,0,45640.0,11793.24,41.43
Riverside Cafe,Richmond,49.11923995426843,-123.16411098265552,4.2,1,47733.33,6432.47,17.22
Cup Full Dessert Cafe,Coquitlam,49.28083,-122.79272,3.7,0,36905.88,5750.39,28.53
El Santo,New Westminster,49.2022405,-122.9093807,3.7,0,45640.0,11793.24,41.43
Han Lin Noodle House,New Westminster,49.210381277082135,-122.91715603819992,3.5,0,43654.05,7978.02,34.15
Columbia Street Sandwich,New Westminster,49.2034109,-122.9071758,4.6,1,44610.53,10681.25,44.85
Taqueria Playa Tropical,New Westminster,49.2097840906051,-122.91639733055,3.7,0,43569.23,8675.43,36.77
The Old Spaghetti Factory,New Westminster,49.201925687134,-122.91260507829,3.5,0,45381.82,12053.81,40.88
Cockney Kings Fish & Chips,New Westminster,49.2008661133601,-122.916763893224,4.0,1,44304.76,13184.49,40.17
Piva Modern Italian,New Westminster,49.201547,-122.911386,4.0,1,45542.86,11943.34,40.92
Longtail Kitchen,New Westminster,49.1997723,-122.9124427,4.0,1,45266.67,13328.24,41.04
6th Ave Bread & Deli,New Westminster,49.2120019089755,-122.922128466349,4.4,1,42475.68,7978.66,30.64
Artusi Restaurant,New Westminster,49.2105935011629,-122.917292262862,4.0,1,43631.58,7870.36,34.03
Banette,New Westminster,49.212666374930784,-122.9200253,4.5,1,42678.79,7867.68,29.6
Angelina's,New Westminster,49.200022,-122.91173,3.9,0,45266.67,13328.24,41.04
Amelia Restaurant,New Westminster,49.20876,-122.93227,4.3,1,40554.84,6391.15,30.74
Burger Heaven,New Westminster,49.20138,-122.91604,3.6,0,44017.39,13388.14,40.6
Jokim Kitchen,New Westminster,49.2123946,-122.92115999999676,4.1,1,42678.79,7867.68,29.6
The Hide Out Cafe,New Westminster,49.2029257,-122.9108691,4.2,1,45478.26,11258.13,40.57
Yianni's Greek Taverna,New Westminster,49.2124240808659,-122.919168452339,3.7,0,43211.76,6869.19,29.51
Ikoi Sushi,New Westminster,49.23018,-122.89239,4.4,1,47485.71,2842.66,32.88
Sushi Well,New Westminster,49.2126787,-122.9200936,4.0,1,42678.79,7867.68,29.6
Sixth Street Grill,New Westminster,49.2108238069653,-122.917073781025,3.7,0,43513.51,7737.71,32.61
North Noodle House,New Westminster,49.200992,-122.913094,3.9,0,44968.42,13227.66,41.0
Sanjo Sushi Asian Cuisine,New Westminster,49.212860664254805,-122.92019516255849,4.4,1,42678.79,7867.68,29.6
Sushi Simagoya,New Westminster,49.1849621482515,-122.949424850882,4.6,1,41040.0,3192.06,31.18
Massawa Restaurant,New Westminster,49.21062,-122.91767,3.9,0,43427.03,7872.3,33.18
Big Star Sandwiches,New Westminster,49.2021828,-122.9094816,3.9,0,45640.0,11793.24,41.43
IT Char Burger,New Westminster,49.222413,-122.9122126,4.5,1,45312.5,3656.72,23.77
Sushi Yen,New Westminster,49.2038975160565,-122.908591367304,3.8,0,45781.82,10499.6,41.29
Banh Mi Bar Restaurant,New Westminster,49.20279527932723,-122.91101334289716,4.7,1,45478.26,11258.13,40.57
Anny's Dairy Bar,New Westminster,49.214855,-122.922433,4.2,1,41381.25,7339.84,27.75
Re-Up BBQ,New Westminster,49.2000834965815,-122.911374465514,3.8,0,45623.53,13453.29,41.23
Chaiiwala,New Westminster,49.21238,-122.920151,4.2,1,42776.47,7837.76,29.76
Thai New West,New Westminster,49.229001,-122.89251,3.8,0,47485.71,2842.66,32.88
Kushi Mura Japanese Izakaya,New Westminster,49.2018489,-122.9127047,3.2,0,45381.82,12053.81,40.88
Arvind's Curry & Cocktail,New Westminster,49.2107666,-122.917511,3.1,0,43277.78,7827.2,33.12
Dine Kanadiyan,New Westminster,49.21197868804981,-122.9211672344025,3.7,0,42628.57,8203.92,30.47
Epic Grill Silogs + Sans Rival,New Westminster,49.190376,-122.9364904,4.1,1,43666.67,2969.05,32.39
Donair Star,New Westminster,49.2083493,-122.93167515413184,4.0,1,40737.5,6722.05,31.11
Kioku Kitchen,New Westminster,49.2015316664854,-122.9134644,4.4,1,45036.36,12659.45,40.56
Tina Vietnamese Cuisine,New Westminster,49.20230997138088,-122.91254500292511,4.5,1,44848.0,11666.17,40.58
Victoria Sushi,New Westminster,49.213378,-122.89888,4.0,1,49080.0,5420.69,33.61
Sushi Heaven,New Westminster,49.2306827,-122.8929216,3.8,0,47485.71,2842.66,32.88
4 Seasons Chaat House,New Westminster,49.210675,-122.917569,3.8,0,43277.78,7827.2,33.12
Shawarma Corner,New Westminster,49.2029499,-122.9086533,4.5,1,45409.52,11548.61,41.4
Stefanos Restaurant,New Westminster,49.2054199,-122.90424,3.0,0,46200.0,10105.08,46.28
Balai in the Borough,New Westminster,49.19034444678847,-122.949241,3.8,0,39350.0,3159.37,31.54
Shiok,New Westminster,49.208416,-122.931803,4.6,1,40654.55,6538.73,30.88
Sichuan Yummy Food - Wonton House,New Westminster,49.20607,-122.92832,4.7,1,41090.91,7620.04,32.29
Big Way Hot Pot,New Westminster,49.20104990676527,-122.91260437496535,4.6,1,45340.0,12487.04,40.7
Pizzeria Ludica,New Westminster,49.2040696455815,-122.909304314068,3.5,0,45424.0,10681.43,40.37
Bubble World,New Westminster,49.2048187,-122.9100876,3.3,0,45157.14,10938.65,40.22
Pho Chan,New Westminster,49.2228583293267,-122.914227216925,3.8,0,43610.53,4251.95,25.1
Woomi Sushi,New Westminster,49.2225852,-122.914627,4.3,1,43190.0,4431.61,24.41
FusionCore Japanese Eatery,Burnaby,49.2194467307934,-122.927554920316,3.9,0,39176.92,5793.44,25.57
Greens & Beans Deli,New Westminster,49.2229306,-122.8931559,4.3,1,47709.09,4128.88,32.82
Royal Tandoori Indian Restaurant,New Westminster,49.20512,-122.90983,3.7,0,44830.77,10787.81,41.12
Abyssinia Ethiopian Restaurant,Burnaby,49.2224351,-122.9437792,3.9,0,36028.57,6393.02,32.68
Sora Sushi House,New Westminster,49.20252,-122.91375,4.5,1,44544.0,12191.63,40.28
Papa Johns Pizza,New Westminster,49.21329659729184,-122.91968736842948,3.1,0,42805.71,6858.32,28.93
The Chopped Leaf,New Westminster,49.2122867,-122.9190461,3.5,0,43211.76,6869.19,29.51
Pho Angkor Noodle House,New Westminster,49.2012551,-122.9169549,4.5,1,44054.55,13236.38,40.14
Pizza Pizzeria,Burnaby,49.2308488,-122.9058827,4.2,1,45576.47,3671.31,26.05
Katsuya,Coquitlam,49.26175,-122.89038,4.4,1,39522.22,5240.59,39.53
Gong cha,New Westminster,49.2005508,-122.9151912,4.5,1,44947.37,13108.67,40.09
Kojima Sushi,New Westminster,49.2106056213379,-122.917495727539,2.8,0,43427.03,7872.3,33.18
Serious Coffee,New Westminster,49.20049907250124,-122.91531119692569,4.2,1,44947.37,13108.67,40.09
Hi Dozo Sushi,New Westminster,49.212302836833665,-122.9218728,3.1,0,42377.78,8010.24,30.51
Ho Fung,New Westminster,49.215071,-122.9227783,3.5,0,41278.79,7104.42,27.67
Mean Poutine,New Westminster,49.21308,-122.91995,4.3,1,42805.71,6858.32,28.93
Pamola Bakery and Deli,New Westminster,49.2000426090809,-122.911609739566,3.7,0,45623.53,13453.29,41.23
gastronomia Italia,New Westminster,49.20325393435578,-122.90812679573745,4.4,1,45160.0,11465.69,42.25
The Peri Peri Shack,New Westminster,49.20985443619279,-122.91650641534834,4.0,1,43569.23,8675.43,36.77
Chan's Garden,New Westminster,49.2298584,-122.8930588,3.7,0,47485.71,2842.66,32.88
Royal Crown Pizza,New Westminster,49.2084010373217,-122.920245955181,3.9,0,43156.76,9824.57,36.31
Quayside Tiki Bar,New Westminster,49.20015,-122.9117,4.0,1,45266.67,13328.24,41.04
Moodswing Coffee And Bar,New Westminster,49.2022517,-122.9085935,4.0,1,45640.0,11793.24,41.43
The Boathouse Restaurant,New Westminster,49.1995806,-122.9128469,2.4,0,45176.47,13530.34,41.07
Saigon Ivy,New Westminster,49.21207002304541,-122.91928025557236,3.4,0,43522.22,6931.93,29.86
Dutch Anchor Restaurant,New Westminster,49.19446139999999,-122.9279768,3.3,0,48480.0,4484.7,31.15
New Lakeview Seafood & Wunton,Burnaby,49.2204185639885,-122.930049553083,3.3,0,39200.0,5620.64,25.92
Rong Rong Tea House,New Westminster,49.2025566,-122.913414,3.7,0,44738.46,11741.06,40.49
Mediterranean Donair House,New Westminster,49.215202,-122.9225917,3.8,0,41381.25,7339.84,27.75
The Taco Factory,New Westminster,49.22904,-122.89241,3.4,0,47507.69,2863.2,33.38
Indian Bombay Bistro,Burnaby,49.2231570510965,-122.932603361937,3.9,0,38141.67,5132.26,25.8
Togo Sushi,New Westminster,49.2010569283793,-122.913864420441,3.5,0,44685.71,13374.58,40.84
Galbi Korean BBQ,New Westminster,49.20165048669456,-122.91409,5.0,1,44747.83,12759.15,40.66
Pho Ace,New Westminster,49.2131832,-122.9197982,4.0,1,42805.71,6858.32,28.93
Sushi Farm,New Westminster,49.2118195905541,-122.924703396857,4.1,1,41680.0,7965.98,30.02
Steve’s Poké Bar,New Westminster,49.22412,-122.89235,3.8,0,47666.67,4120.89,32.47
Nashville Hot Chicken,New Westminster,49.20631,-122.92821,1.0,0,41090.91,7620.04,32.29
Peranakan Kitchen,New Westminster,49.206320079356665,-122.92838104069232,5.0,1,41090.91,7620.04,32.29
Indian Courtyard Restaurant,New Westminster,49.2081197,-122.93072195981304,3.6,0,40946.67,6779.57,31.05
Khob Khun Thai Cuisine,Coquitlam,49.249218,-122.858859,4.3,1,39311.11,3830.66,27.58
White Spot  - New Westminster,New Westminster,49.21307852784236,-122.92103836949718,2.9,0,42678.79,7867.68,29.6
The Notorious Grey Fox,New Westminster,49.2181945291168,-122.89461974054576,3.5,0,51200.0,4299.17,27.35
Gino's Restaurant,New Westminster,49.2296123,-122.8930169,3.5,0,47485.71,2842.66,32.88
Kurry Wala,Burnaby,49.22184,-122.930963,4.2,1,38530.77,5159.47,25.62
