store_name,city,latitude,longitude,target_rating,target_is_successful,competitor_count_500m,nearest_transit_distance_m
Joyful Seafood Restaurant,Burnaby,49.2227211,-122.981444,3.7,0,6,81.27384155387965
Sushimoto,Burnaby,49.26404,-122.98135,3.8,0,4,49.99865841229722
John 3:16 Malaysian Delights,Richmond,49.1641317,-123.1362195,4.1,1,22,15.526027624298763
50's Burgers,Burnaby,49.22481,-122.94043,3.6,0,10,60.98780764611987
Kim's Korean Waffles and Pancakes,Burnaby,49.24391068955245,-122.89353297814628,4.6,1,28,68.50254688015328
New Mandarin Seafood Restaurant,Vancouver,49.2430789410403,-123.062085096174,4.1,1,2,59.61777506768253
Paramount BBQ,Vancouver,49.2356958673,-123.0388355,4.3,1,5,76.36214963417898
1003 Brunch & Dessert,Burnaby,49.22447173359129,-122.9899072,4.1,1,16,96.7283960153684
Crema Ice Cream,Burnaby,49.2806828,-123.0027499,4.6,1,11,50.01400425960704
Earls Kitchen + Bar,Burnaby,49.266914,-123.00164,3.7,0,20,34.03309412893801
Grand Neptune,Burnaby,49.25664639970632,-123.00692304419928,3.6,0,5,321.7638076702869
Jejudo,Burnaby,49.2439366,-122.8942123,3.5,0,28,111.1195672742824
Mumbaiyaa Street Foods,Burnaby,49.28087,-123.012439,4.7,1,21,73.62661658991756
Desi Turka Indian Cuisine,Burnaby,49.220269,-122.929508,3.9,0,7,15.050497167850285
Zhengxin Chicken,Burnaby,49.22568597280459,-122.99036927116394,4.4,1,14,56.267689514369046
Burnaby Palace Restaurant,Burnaby,49.25629080307701,-123.0231239309792,3.4,0,7,55.81462272145086
Arbab Kabab House,Burnaby,49.2225463822872,-122.948696562034,4.5,1,15,223.16352201359987
Fish With You,Burnaby,49.2290085,-123.0050498,4.5,1,30,59.2579236306637
Kinton Ramen,Burnaby,49.26516271205861,-123.01395302883246,4.6,1,5,32.9814887535957
Obanhmi,Burnaby,49.22666302506524,-122.992865704,4.4,1,14,73.05651299544418
K Chicken,Burnaby,49.2598,-122.98352,4.4,1,1,93.37824240586832
Green Leaf Sushi,Vancouver,49.231545,-123.030967,3.8,0,6,70.13128538894078
A Fang Little Basket Bao,Burnaby,49.2540264,-122.8939025,4.3,1,11,63.172329586261995
Motonobu Udon,Vancouver,49.2813968,-123.0280718,4.2,1,3,69.1878454650198
Pelicana Chicken,Burnaby,49.2526660046984,-122.898108288646,4.5,1,11,82.25960121500216
Suren,Burnaby,49.28077012720069,-122.9993509501219,4.0,1,10,107.66731873930956
Pho 68,Burnaby,49.21909455120672,-122.9501638028932,3.6,0,9,24.998766955523394
Cafe 106,Burnaby,49.2237644468902,-122.988622382664,4.3,1,17,106.68317373902099
Sizzle Pan Korean BBQ,Burnaby,49.22334,-122.9428956,4.5,1,12,31.635003349482883
My Greek Taverna,Coquitlam,49.23707629280225,-122.86929574290268,4.0,1,6,100.12327045098344
Sushi S Japanese Restaurant,Burnaby,49.2425418,-123.0036195,3.9,0,1,10.392623100421352
Bastion Coffee Kitchen,Burnaby,49.25150479712613,-122.96734118404277,4.7,1,0,169.9806031525234
Five Loaves Two Fish,Burnaby,49.243660551091,-122.892771530688,5.0,1,28,25.716253559448628
Waves Coffee House,Burnaby,49.218691,-122.95177,3.9,0,10,102.02595812920137
Watashi Sushi & Kitchen,Burnaby,49.21917086397983,-122.9505995,4.4,1,9,10.826474495948048
Queen's Meat & Deli,New Westminster,49.2135565,-122.9106876,5.0,1,0,31.22705598551098
The Auntie Bakery & Deli,Burnaby,49.21454989740626,-122.9881238,4.5,1,5,38.743238659519776
Rens Cafe & Bistro,Burnaby,49.28118134,-123.0184021,4.1,1,16,27.135009484283444
KnChicken,Burnaby,49.2240572,-122.9412991,4.1,1,11,27.14840306778136
The Sobu Social,Burnaby,49.22476479128216,-123.00252165352516,4.3,1,12,47.89353811036215
Old Farmhouse Kitchen,Burnaby,49.1890394,-122.9801939,4.7,1,0,39.78317200398705
Pho Den,Burnaby,49.21985466539446,-122.970256331213,3.9,0,5,86.89345573828749
A Kabul Shawarma Donair,Burnaby,49.219092,-122.95063,4.7,1,9,8.863528650696532
Cactus Club Cafe,Burnaby,49.2020089718037,-122.981729507446,3.7,0,3,77.56256967994378
Cup & Bun Cafe,Burnaby,49.28131,-123.01927,4.5,1,16,18.62481291684717
L’Onore Pizza,New Westminster,49.21402,-122.89781,4.6,1,2,134.26409648357887
La Querida,Burnaby,49.22946626623539,-123.0052947,4.5,1,30,32.434141407437174
Kiss Yo Mama Jamaican Soul Food,Burnaby,49.2218051,-122.993553,4.5,1,9,337.8205278664437
Fior di Latte,Burnaby,49.2811681929463,-123.010165952146,4.4,1,19,66.01990921528358
Canffle,Vancouver,49.2322894,-123.0268249,4.2,1,5,63.406476836790155
Mr Beggar Grill,Burnaby,49.22673152328965,-122.9930263,4.8,1,14,65.28552148565507
Noon & Reyhoon,Burnaby,49.2805071,-122.9656995,5.0,1,2,28.50927459341737
Nadri,Burnaby,49.24422521917205,-122.89498981978466,4.1,1,28,161.09116223486808
DooBoo,Burnaby,49.2185949,-122.9607043,4.0,1,6,52.62690781942155
Ramies Greek Restaurant,Burnaby,49.231676,-123.0088067,3.4,0,22,52.52872005545192
Dumpling King,Vancouver,49.23125,-123.02943,4.4,1,5,118.05250275358078
Govinda's Dining,Burnaby,49.2062073,-122.9848175,4.6,1,0,37.35956212811371
The Spud Shack Fry,New Westminster,49.20095020309591,-122.91302027887068,4.0,1,52,14.05075523991516
Peaked Pies,Burnaby,49.28077,-123.01351,4.1,1,21,20.871528983995006
The Tannenbaum Restaurant,New Westminster,49.201090932901955,-122.9177160369112,4.0,1,37,123.16062884063106
Pho Mr Do,Burnaby,49.2808770975745,-123.0018146,4.4,1,11,2.7808679904157816
Old Xian's Food,Coquitlam,49.24940624116793,-122.89219435304402,4.6,1,16,104.94055841983601
The Old Bavaria Haus,New Westminster,49.208524,-122.914146,3.2,0,12,28.406884950763263
Take Sushi,Burnaby,49.2808697,-123.0019918,3.9,0,11,12.210694259551248
Vadapav Mirchi By Geeta,New Westminster,49.20864846389665,-122.94274322034968,4.5,1,0,236.91462277921508
May Rice Roll & Congee,Burnaby,49.28088365265892,-123.0018964,3.9,0,11,5.148123146482853
Bliss Cafe,Burnaby,49.23131,-123.00558,4.1,1,28,85.47484370407935
Gaya Korean Restaurant,Burnaby,49.2147215,-122.9873304,3.8,0,5,90.3723460118369
Mui Garden - Kingsway,Burnaby,49.2281613,-122.998205,3.8,0,25,31.32395656265571
Conte Food Importers,Burnaby,49.1930765013523,-122.971642618571,4.4,1,0,47.97831302543675
Yummy Bao,Burnaby,49.2296962,-123.0043174,4.3,1,31,95.90126875646203
Taste of Splendour,Burnaby,49.25518,-123.0087,4.1,1,3,176.5122352864504
Park Crest Diner,Burnaby,49.26536,-122.97789,3.8,0,3,85.51298466768205
Boba Time Cafe,Burnaby,49.221257,-122.988502,3.9,0,11,127.6200433067859
Juillet Cafe,Burnaby,49.2448537809919,-122.89281354352,3.9,0,29,64.42812729494617
Ambit Cafe,Burnaby,49.2801451,-122.9681537,3.9,0,2,78.92713536522182
Kamini's Corner Cafe,New Westminster,49.21256260644152,-122.9363049723874,4.4,1,9,28.326621928166347
Ricky's Café,Burnaby,49.265735924672,-123.00574472331364,3.5,0,23,176.57115523584463
Presso Cafe,Burnaby,49.2808974,-123.0112123,4.6,1,19,144.04154226632005
GARDENWORKS at Mandeville,Burnaby,49.20673806,-122.99827474,3.5,0,0,115.30874617809441
Nemesis Coffee,Coquitlam,49.27395738471851,-122.79641453824804,4.4,1,11,203.92705224016933
Jim's Cafe,New Westminster,49.2120564,-122.9192509,3.9,0,38,36.64650885894658
Tera’s Bean,Burnaby,49.26761369497343,-123.0034919,4.1,1,21,9.893423996322841
You N Me' Cafe,New Westminster,49.2130212951451,-122.9370087,5.0,1,8,50.19712650672025
Waves Coffee House,Burnaby,49.231581,-123.009732,3.3,0,22,17.509347880875712
Flavor Balance Espresso Bar,New Westminster,49.21223,-122.9205,4.3,1,38,82.64344125518681
La Foret,Coquitlam,49.249287974841025,-122.85944733251488,4.2,1,18,96.67271207637616
Ruex Cafe & Bar,Surrey,49.1808237,-122.8448423,4.0,1,7,43.83693548297802
Coasters Coffee,New Westminster,49.20435909515937,-122.9090041723834,4.3,1,37,11.686404107103089
The Cafe,Burnaby,49.2582184,-122.9219579,5.0,1,0,378.04881137424013
Cafe Hashtag,Coquitlam,49.2433539231417,-122.891021765672,4.3,1,28,108.45469762810835
Kabayan Cafe,New Westminster,49.21337749566515,-122.9375284,5.0,1,8,8.040876688051135
Chef's Catering & Cafe,Burnaby,49.2467841,-122.9416052,3.4,0,1,454.26284869568957
Trees Organic Coffee,Vancouver,49.2385014,-123.031401,3.5,0,3,26.51846991557313
Kory's Coffee,Burnaby,49.28010067001491,-122.9820175,4.0,1,2,39.86248470824023
Cafe Ricotta,Burnaby,49.24317080943199,-122.8930526599288,4.6,1,28,46.39532857800312
The Between Cafe,Burnaby,49.259088521715,-123.007713093253,5.0,1,5,416.30504869135086
Kids Play Cafe & Cafe Artistico,Surrey,49.111984,-122.810317,3.8,0,0,107.53435498083635
Prado Cafe,Burnaby,49.259823,-123.009807,3.5,0,3,300.9720849669624
Caffe Mira,New Westminster,49.21425325526439,-122.89784533568698,4.1,1,3,135.55582207972594
LIMA Cafe,Burnaby,49.26461644634673,-123.007993362844,4.0,1,15,188.67832586144752
Le Miel,Burnaby,49.24390825324487,-122.8940027,5.0,1,28,98.2066625886136
Passion8 Dessert Cafe,Coquitlam,49.246229030299254,-122.89227044221734,4.0,1,32,34.553436413879886
A and B Cafe,Burnaby,49.2449869820384,-122.9731382849,3.0,0,2,47.15086300356729
Brisk Cafe,Coquitlam,49.28335,-122.7933949,4.6,1,31,29.984375396917336
Ek Chai Kahani,Surrey,49.11885835789898,-122.8240515212801,5.0,1,2,42.04859716889362
Paradise Donair and Coffee Mania,New Westminster,49.2102203,-122.9331284,3.4,0,11,59.50929223288117
Bjornbar Bakery,Coquitlam,49.26285,-122.88897,3.6,0,7,63.207602280462794
Cafe Delitzi,Coquitlam,49.28293,-122.79819,4.4,1,29,128.07684934221788
The Southside Cafe,Richmond,49.180771428271,-123.165193538618,4.7,1,3,238.6040702149346
Take Five Cafe,Burnaby,49.25513,-122.99468,5.0,1,0,50.75187715341954
Sun Century Cafe,Richmond,49.18621,-123.13344,3.9,0,37,91.2581025262785
The Mill Cafe,Burnaby,49.2234617,-122.9874456,0.0,0,14,153.0891495204816
Java Hut Cafe,Surrey,49.14277,-122.86767,4.5,1,2,157.61661896804625
Illo Kimbap Cafe,Coquitlam,49.2618485,-122.8904397,4.3,1,7,52.08634287871404
Paanwala Of Surrey,Surrey,49.19148636,-122.84919739,4.8,1,7,26.434900539336684
Oneway Cafe,Burnaby,49.254198,-122.9147789,3.8,0,0,203.38715668646122
The Venti,Richmond,49.1698598,-123.1367534,4.0,1,42,12.345945280924667
Ice Baby Bubble Tea,Burnaby,49.2300224,-123.0046844,2.5,0,29,84.31057524576256
Combine Cafe & Bar,Surrey,49.18170954562757,-122.8457860865099,3.7,0,7,74.25259321030205
Waves Coffee House,New Westminster,49.2131508,-122.9200801,3.4,0,37,33.53205201323637
Fluffle Cafe,Richmond,49.1842803,-123.1147434,4.6,1,1,49.23618545036115
Bread x Butter Cafe,Burnaby,49.228813980925075,-122.9998331,3.0,0,26,21.493822888592753
Blue Duck Cafe,Richmond,49.1682913993656,-122.993983620033,4.6,1,0,117.77718164519911
Origin Cafe,Richmond,49.18412,-123.1263,4.6,1,20,52.103728952772784
Cafe Dorothy,Coquitlam,49.28083,-122.79272,4.3,1,36,84.17034302444189
The Concert Music Garden Cafe,Burnaby,49.2442726,-122.8927549,3.5,0,28,1.2696855306343025
Mad Hatter Bistro,Vancouver,49.28098,-123.02539,4.0,1,5,24.908614174649504
Big Shots Cafe,Burnaby,49.2809388,-123.0168383,3.4,0,19,26.843099498266305
Benzx Lounge,Burnaby,49.2811740409802,-123.0049691084986,0.0,0,16,31.12963906949194
Delicia Cafe & Bakery,New Westminster,49.20208,-122.90914,3.8,0,50,119.57692700568252
Riverside Cafe,Richmond,49.11923995426843,-123.16411098265552,4.2,1,2,638.7616981398472
Cup Full Dessert Cafe,Coquitlam,49.28083,-122.79272,3.7,0,36,84.17034302444189
El Santo,New Westminster,49.2022405,-122.9093807,3.7,0,51,114.60716691044523
Han Lin Noodle House,New Westminster,49.210381277082135,-122.91715603819992,3.5,0,35,27.097919847174257
Columbia Street Sandwich,New Westminster,49.2034109,-122.9071758,4.6,1,33,5.19795007741031
Taqueria Playa Tropical,New Westminster,49.2097840906051,-122.91639733055,3.7,0,33,11.186274526353683
The Old Spaghetti Factory,New Westminster,49.201925687134,-122.91260507829,3.5,0,55,28.802673925460553
Cockney Kings Fish & Chips,New Westminster,49.2008661133601,-122.916763893224,4.0,1,41,81.51006500789518
Piva Modern Italian,New Westminster,49.201547,-122.911386,4.0,1,54,45.168665642264926
Longtail Kitchen,New Westminster,49.1997723,-122.9124427,4.0,1,47,114.83345798353098
6th Ave Bread & Deli,New Westminster,49.2120019089755,-122.922128466349,4.4,1,38,115.2138202952034
Artusi Restaurant,New Westminster,49.2105935011629,-122.917292262862,4.0,1,35,38.978269103126806
Banette,New Westminster,49.212666374930784,-122.9200253,4.5,1,38,69.50353216315067
Angelina's,New Westminster,49.200022,-122.91173,3.9,0,50,103.91123827365422
Amelia Restaurant,New Westminster,49.20876,-122.93227,4.3,1,11,15.096433506934758
Burger Heaven,New Westminster,49.20138,-122.91604,3.6,0,43,105.11786509315246
Jokim Kitchen,New Westminster,49.2123946,-122.92115999999676,4.1,1,38,62.25104422953128
The Hide Out Cafe,New Westminster,49.2029257,-122.9108691,4.2,1,52,175.91424216647627
Yianni's Greek Taverna,New Westminster,49.2124240808659,-122.919168452339,3.7,0,38,54.94632018136112
Ikoi Sushi,New Westminster,49.23018,-122.89239,4.4,1,8,36.33541325644421
Sushi Well,New Westminster,49.2126787,-122.9200936,4.0,1,38,64.42799273522236
Sixth Street Grill,New Westminster,49.2108238069653,-122.917073781025,3.7,0,35,45.67750953786394
North Noodle House,New Westminster,49.200992,-122.913094,3.9,0,52,7.728358847031394
Sanjo Sushi Asian Cuisine,New Westminster,49.212860664254805,-122.92019516255849,4.4,1,38,51.367230225691905
Sushi Simagoya,New Westminster,49.1849621482515,-122.949424850882,4.6,1,3,71.99292479516438
Massawa Restaurant,New Westminster,49.21062,-122.91767,3.9,0,35,65.83858807695167
Big Star Sandwiches,New Westminster,49.2021828,-122.9094816,3.9,0,51,124.24735072062246
IT Char Burger,New Westminster,49.222413,-122.9122126,4.5,1,2,70.55956556689729
Sushi Yen,New Westminster,49.2038975160565,-122.908591367304,3.8,0,43,48.84170443196737
Banh Mi Bar Restaurant,New Westminster,49.20279527932723,-122.91101334289716,4.7,1,52,158.02475833481688
Anny's Dairy Bar,New Westminster,49.214855,-122.922433,4.2,1,28,112.96958682518371
Re-Up BBQ,New Westminster,49.2000834965815,-122.911374465514,3.8,0,50,115.15869615061519
Chaiiwala,New Westminster,49.21238,-122.920151,4.2,1,38,81.36437259206687
Thai New West,New Westminster,49.229001,-122.89251,3.8,0,11,155.3501471362809
Kushi Mura Japanese Izakaya,New Westminster,49.2018489,-122.9127047,3.2,0,55,18.699237916749755
Arvind's Curry & Cocktail,New Westminster,49.2107666,-122.917511,3.1,0,35,62.25551944137194
Dine Kanadiyan,New Westminster,49.21197868804981,-122.9211672344025,3.7,0,38,107.2856563785203
Epic Grill Silogs + Sans Rival,New Westminster,49.190376,-122.9364904,4.1,1,0,46.668524743397455
Donair Star,New Westminster,49.2083493,-122.93167515413184,4.0,1,11,19.906989264829072
Kioku Kitchen,New Westminster,49.2015316664854,-122.9134644,4.4,1,54,5.037436097379291
Tina Vietnamese Cuisine,New Westminster,49.20230997138088,-122.91254500292511,4.5,1,55,64.0833767642317
Victoria Sushi,New Westminster,49.213378,-122.89888,4.0,1,2,74.72363614511663
Sushi Heaven,New Westminster,49.2306827,-122.8929216,3.8,0,8,31.69647263728694
4 Seasons Chaat House,New Westminster,49.210675,-122.917569,3.8,0,35,61.02765482357659
Shawarma Corner,New Westminster,49.2029499,-122.9086533,4.5,1,48,22.809003818419907
Stefanos Restaurant,New Westminster,49.2054199,-122.90424,3.0,0,12,97.57695200193737
Balai in the Borough,New Westminster,49.19034444678847,-122.949241,3.8,0,1,235.39808314256288
Shiok,New Westminster,49.208416,-122.931803,4.6,1,11,26.638359207594863
Sichuan Yummy Food - Wonton House,New Westminster,49.20607,-122.92832,4.7,1,8,22.169687524815203
Big Way Hot Pot,New Westminster,49.20104990676527,-122.91260437496535,4.6,1,55,26.18922360811675
Pizzeria Ludica,New Westminster,49.2040696455815,-122.909304314068,3.5,0,43,31.194875463249645
Bubble World,New Westminster,49.2048187,-122.9100876,3.3,0,37,16.291687400495046
Pho Chan,New Westminster,49.2228583293267,-122.914227216925,3.8,0,2,118.54768216059573
Woomi Sushi,New Westminster,49.2225852,-122.914627,4.3,1,2,78.20115604453432
FusionCore Japanese Eatery,Burnaby,49.2194467307934,-122.927554920316,3.9,0,6,30.984430439218446
Greens & Beans Deli,New Westminster,49.2229306,-122.8931559,4.3,1,5,59.44178253651432
Royal Tandoori Indian Restaurant,New Westminster,49.20512,-122.90983,3.7,0,34,28.689246605581232
Abyssinia Ethiopian Restaurant,Burnaby,49.2224351,-122.9437792,3.9,0,11,75.45647776421812
Sora Sushi House,New Westminster,49.20252,-122.91375,4.5,1,55,99.11414369783078
Papa Johns Pizza,New Westminster,49.21329659729184,-122.91968736842948,3.1,0,37,10.318821069898597
The Chopped Leaf,New Westminster,49.2122867,-122.9190461,3.5,0,38,37.316308304702524
Pho Angkor Noodle House,New Westminster,49.2012551,-122.9169549,4.5,1,40,126.45529575491989
Pizza Pizzeria,Burnaby,49.2308488,-122.9058827,4.2,1,2,336.0451375952691
Katsuya,Coquitlam,49.26175,-122.89038,4.4,1,7,44.220832635783026
Gong cha,New Westminster,49.2005508,-122.9151912,4.5,1,44,30.536532138061634
Kojima Sushi,New Westminster,49.2106056213379,-122.917495727539,2.8,0,35,53.27672035922984
Serious Coffee,New Westminster,49.20049907250124,-122.91531119692569,4.2,1,44,40.54628528930448
Hi Dozo Sushi,New Westminster,49.212302836833665,-122.9218728,3.1,0,38,99.30543488465428
Ho Fung,New Westminster,49.215071,-122.9227783,3.5,0,27,78.26936135731981
Mean Poutine,New Westminster,49.21308,-122.91995,4.3,1,37,35.16011161453043
Pamola Bakery and Deli,New Westminster,49.2000426090809,-122.911609739566,3.7,0,51,107.12041655875615
gastronomia Italia,New Westminster,49.20325393435578,-122.90812679573745,4.4,1,44,30.42443743905889
The Peri Peri Shack,New Westminster,49.20985443619279,-122.91650641534834,4.0,1,34,11.318759702071889
Chan's Garden,New Westminster,49.2298584,-122.8930588,3.7,0,9,72.89361572416944
Royal Crown Pizza,New Westminster,49.2084010373217,-122.920245955181,3.9,0,27,31.534652477111667
Quayside Tiki Bar,New Westminster,49.20015,-122.9117,4.0,1,51,93.68902598125771
Moodswing Coffee And Bar,New Westminster,49.2022517,-122.9085935,4.0,1,48,87.93006819751204
The Boathouse Restaurant,New Westminster,49.1995806,-122.9128469,2.4,0,46,136.44360072589507
Saigon Ivy,New Westminster,49.21207002304541,-122.91928025557236,3.4,0,38,38.98241114547762
Dutch Anchor Restaurant,New Westminster,49.19446139999999,-122.9279768,3.3,0,0,54.159124524398
New Lakeview Seafood & Wunton,Burnaby,49.2204185639885,-122.930049553083,3.3,0,7,57.443555838094554
Rong Rong Tea House,New Westminster,49.2025566,-122.913414,3.7,0,55,90.83940349365751
Mediterranean Donair House,New Westminster,49.215202,-122.9225917,3.8,0,27,79.57488481270633
The Taco Factory,New Westminster,49.22904,-122.89241,3.4,0,11,158.65864555678365
Indian Bombay Bistro,Burnaby,49.2231570510965,-122.932603361937,3.9,0,5,41.38761230520458
Togo Sushi,New Westminster,49.2010569283793,-122.913864420441,3.5,0,49,34.62180415173417
Galbi Korean BBQ,New Westminster,49.20165048669456,-122.91409,5.0,1,52,48.75984846328446
Pho Ace,New Westminster,49.2131832,-122.9197982,4.0,1,37,21.218496109838068
Sushi Farm,New Westminster,49.2118195905541,-122.924703396857,4.1,1,29,42.79129440125547
Steve’s Poké Bar,New Westminster,49.22412,-122.89235,3.8,0,5,85.19699089296948
Nashville Hot Chicken,New Westminster,49.20631,-122.92821,1.0,0,8,49.315838431870375
Peranakan Kitchen,New Westminster,49.206320079356665,-122.92838104069232,5.0,1,8,44.70233300488236
Indian Courtyard Restaurant,New Westminster,49.2081197,-122.93072195981304,3.6,0,11,56.89650592634988
Khob Khun Thai Cuisine,Coquitlam,49.249218,-122.858859,4.3,1,16,56.59976549217127
White Spot  - New Westminster,New Westminster,49.21307852784236,-122.92103836949718,2.9,0,37,19.80772260393258
The Notorious Grey Fox,New Westminster,49.2181945291168,-122.89461974054576,3.5,0,1,130.48659943177617
Gino's Restaurant,New Westminster,49.2296123,-122.8930169,3.5,0,10,97.67947652637595
Kurry Wala,Burnaby,49.22184,-122.930963,4.2,1,7,36.15058703554355
Sushi Hinode,New Westminster,49.202381,-122.912609,4.7,1,55,69.39952904568574
Browns Socialhouse Brewery District,New Westminster,49.2250086337406,-122.892624952746,3.4,0,8,41.31312578008376
Hi Five,Burnaby,49.23062773,-122.9063846,3.4,0,2,337.87619622002995
JOEY Coquitlam,Coquitlam,49.2457652,-122.89261,4.0,1,32,78.42129969483025
Plato Filipino,New Westminster,49.2005652,-122.9151592,3.0,0,44,27.86629754098026
The Flapper Lounge,New Westminster,49.2025634283609,-122.91249129921196,4.7,1,55,91.4038162357954
Kirin Restaurant,New Westminster,49.1867640831858,-122.955329577009,3.5,0,3,256.96827539262887
New West Pizza,New Westminster,49.18402,-122.95018,4.2,1,3,86.94094728811471
Oh! Zzhu Sam,Burnaby,49.2219905,-122.9446256,4.2,1,13,7.611291369632408
De Dutch,New Westminster,49.200425,-122.917656,3.1,0,37,100.31774586282964
Afghan Chopan Restaurant,Surrey,49.147471095003574,-122.86530131592922,3.9,0,11,204.21741784114118
The Babs Kitchen & Brunch Cafe,New Westminster,49.230246778663854,-122.87929274820038,4.0,1,0,381.87098350297
Pho 99,New Westminster,49.21049,-122.93353,3.1,0,11,23.15123366721028
Pizza Garden,New Westminster,49.2015796,-122.91292850381411,3.6,0,55,24.335140672018923
Itilia Kitchen & Bar,New Westminster,49.20002557750679,-122.9117314,3.5,0,50,103.52274704288507
Dehls Gourmet,New Westminster,49.1997935,-122.9132011,4.7,1,46,104.08290044583268
Fresh Sushi Roll,New Westminster,49.2133039,-122.9207809,2.8,0,36,12.965142339625682
Kimshaker Foodhub,New Westminster,49.2127294,-122.92236920446156,4.0,1,35,109.31452350468827
Tasty Planet,Burnaby,49.2191693,-122.9276451,4.4,1,6,28.1320030751653
Ole Ole Mexican Deli,New Westminster,49.21157,-122.93511,3.5,0,13,97.54441368414045
District Taphouse,New Westminster,49.2289699,-122.89308,3.2,0,11,152.99679838189343
Nam Vegan,Burnaby,49.2308613,-122.905859,4.6,1,2,335.51411196211575
Golden Samosa Bakery,Surrey,49.15395,-122.86205,4.3,1,3,391.83799735887754
Bruncheria,New Westminster,49.2319,-122.89233,3.5,0,7,20.19328423791495
Grill N More,New Westminster,49.2124671,-122.92136,0.0,0,38,61.28643402723947
The Wild Fig Restaurant,Coquitlam,49.24654219423704,-122.89164322883552,3.4,0,33,67.8224722936171
Cacao Mexican Food,New Westminster,49.2030652,-122.9074944,4.0,1,41,45.041276995281514
On & Off,Coquitlam,49.24863875402061,-122.81714619874644,3.8,0,2,99.57199987196863
Waves Coffee House,New Westminster,49.2021378,-122.9101707,3.1,0,51,151.944966093878
Kalash Indian Kitchen,New Westminster,49.1849,-122.949233,4.6,1,3,66.66945593157291
Bluefin Sushi,New Westminster,49.22665044765496,-122.89299105765632,3.6,0,12,32.317589195654655
Naan Club Modern Indian Bistro,Coquitlam,49.2338484,-122.8537229,4.6,1,10,91.91799771610047
The 23 House Banh Mi,New Westminster,49.202775,-122.9110645343588,5.0,1,52,154.06129355853602
Chungchun Rice Dog,New Westminster,49.20095433407661,-122.91446209325429,4.3,1,46,17.061291715992017
Tora Sushi,New Westminster,49.1912222,-122.9462299,2.7,0,1,373.60960247125206
Tabanani Cuisine,New Westminster,49.19986556961975,-122.9133677110076,5.0,1,46,90.12712155525442
Saku,Coquitlam,49.262560181685686,-122.8892912429378,4.3,1,7,30.851236979966618
Kokoro Tokyo Mazesoba,Coquitlam,49.2508308,-122.8926851,4.1,1,16,41.836093073418446
A&W,Burnaby,49.21369050533086,-122.93895013853908,4.6,1,5,78.96880688452474
Boston Pizza,New Westminster,49.200572324849,-122.918331664376,2.3,0,35,54.80179358204996
Grandt Kitchen,Surrey,49.189707024899,-122.846393287182,3.9,0,11,84.68094748486277
McDonald's,New Westminster,49.2123616960379,-122.918872872422,2.5,0,38,39.87943066295538
Mineiros Brazilian Bistro,Burnaby,49.22228570000001,-122.9438174,4.1,1,11,65.08540552115112
Golden Parrots Pub,Coquitlam,49.23296,-122.82035,4.3,1,0,33.14894748946253
Sushi Mura,Coquitlam,49.24253556,-122.89257508,4.7,1,26,32.29334106581805
DL Chicken,New Westminster,49.20233,-122.92738,5.0,1,3,201.96977897207714
Morning Tide Eatery,Coquitlam,49.2370123799837,-122.852788790242,4.5,1,11,400.03046809845216
Popeyes,Burnaby,49.21372,-122.93885,2.9,0,5,77.09688875792851
Pizza Art,Burnaby,49.21867,-122.95386,4.0,1,10,55.59281097432138
Passenger Cafe,New Westminster,49.200772,-122.9128591,4.0,1,52,6.64316226565109
TMFOX Cafe,New Westminster,49.210531,-122.9337946,2.0,0,11,15.493043990060407
Chai Coffee Company,Surrey,49.204153352896995,-122.8718295,4.8,1,0,129.42309313703134
Chaiiwala Of London - King George Hub,Surrey,49.183129,-122.84476,4.5,1,8,27.334027469840745
BG Urban Cafe,New Westminster,49.2264137268066,-122.901428222656,0.0,0,0,133.1879330905252
Chaiiwala of London,Surrey,49.14829,-122.86628,3.9,0,11,117.15899240839416
The Loop Cafe,New Westminster,49.20182,-122.91405,0.0,0,53,52.874630303126224
Caffe Reggio,Coquitlam,49.23690507421246,-122.8705096,4.7,1,5,34.35573145800502
The Brew Estate Cafe & Kitchen,Surrey,49.165126,-122.8897187,4.5,1,2,158.08758455522263
Homespun Cafe,New Westminster,49.22568,-122.8930249,1.0,0,10,17.450306584509168
Waves Coffee House,Surrey,49.19847,-122.851331,3.5,0,2,61.50345960062909
Corner Cafe,New Westminster,49.225357,-122.8933213,3.0,0,9,25.83721544521986
Kap’s Cafe,Surrey,49.15744608410078,-122.89004916926464,4.5,1,2,132.6781188860947
Cafe Log,New Westminster,49.20128876194589,-122.91272218650852,1.0,0,55,16.95381498566175
Brownvibe Cafe,Surrey,49.1492,-122.86563,0.0,0,11,176.3066068331492
Fuel Cafe,Coquitlam,49.2274699,-122.83736,2.0,0,2,136.1990044945681
Chaiiwala,Burnaby,49.27807222953898,-122.90977293603744,4.0,1,0,108.35374716149435
Nemesis,Surrey,49.18862920359811,-122.85131372327882,0.0,0,8,125.04941325501743
Drippy Desserts,Surrey,49.150338497592806,-122.8898041,0.0,0,3,92.81956896483398
C4U Cafe,Coquitlam,49.261591,-122.887833,0.0,0,7,124.0489408942034
Cafe Tehroon,Coquitlam,49.2486,-122.81791,0.0,0,2,155.13867476155073
JD Café,Coquitlam,49.2492230474632,-122.858835048974,0.0,0,16,55.65763047357677
Coffee News Bc,Burnaby,49.20028,-122.98532,0.0,0,3,401.57458570124675
Watt's for Lunch,Burnaby,49.21070551163732,-122.95778668465525,3.0,0,0,149.4750697201852
