latitude,longitude
49.333519,-123.026798
49.329086,-123.027156
49.32673,-123.028409
49.323817,-123.030537
49.321617,-123.032876
49.318698,-123.034873
49.317421,-123.035639
49.31959,-123.034495
49.321842,-123.032395
49.324884,-123.029904
49.326628,-123.028372
49.329672,-123.02694
49.237007,-123.11629
49.333495,-123.026616
49.335916,-123.027109
49.335846,-123.023211
49.337558,-123.022123
49.339387,-123.022124
49.34169,-123.022766
49.341759,-123.026179
49.335535,-123.044266
49.335556,-123.046388
49.282203,-123.098943
49.335595,-123.051387
49.335672,-123.059425
49.335692,-123.065242
49.335692,-123.069293
49.335313,-123.072124
49.333811,-123.072163
49.329781,-123.072265
49.327967,-123.072286
49.325941,-123.072367
49.282136,-123.094846
49.323861,-123.072421
49.3217,-123.072483
49.338618,-123.07185
49.340108,-123.071013
49.340097,-123.06805
49.340086,-123.064294
49.340065,-123.06012
49.340563,-123.057736
49.342616,-123.057642
49.28206,-123.090836
49.34439,-123.056474
49.344584,-123.054099
49.345477,-123.055147
49.345467,-123.060186
49.344559,-123.0633
49.343295,-123.068083
49.343559,-123.071785
49.344909,-123.071766
49.344827,-123.07376
49.342092,-123.071994
49.341224,-123.072008
49.339916,-123.07202
49.33802,-123.07205
49.315137,-123.080729
49.316465,-123.083796
49.317037,-123.085089
49.32054,-123.09128
49.282672,-123.081697
49.323552,-123.091098
49.325698,-123.089374
49.32672,-123.089368
49.330194,-123.088076
49.333563,-123.087965
49.33553,-123.087974
49.372151,-123.099143
49.368349,-123.100261
49.366256,-123.101931
49.364049,-123.103349
49.357688,-123.106788
49.35797,-123.106332
49.357976,-123.102923
49.357989,-123.100098
49.356436,-123.100144
49.356261,-123.103237
49.354149,-123.106771
49.35273,-123.107329
49.350572,-123.108053
49.283029,-123.076625
49.346858,-123.111414
49.342653,-123.113437
49.343454,-123.111211
49.3409,-123.106696
49.338785,-123.103817
49.337217,-123.101686
49.336585,-123.100191
49.336512,-123.08727
49.336503,-123.083972
49.336494,-123.081023
49.336489,-123.078426
49.336462,-123.074314
49.316211,-123.073505
49.315256,-123.070212
49.313988,-123.067296
49.313534,-123.065319
49.313509,-123.062739
49.283885,-123.069837
49.313474,-123.059739
49.313425,-123.056138
49.313392,-123.053995
49.313372,-123.051554
49.313317,-123.048554
49.313273,-123.04582
49.313357,-123.040973
49.313392,-123.044085
49.313427,-123.046433
49.313456,-123.049319
49.313495,-123.052457
49.284771,-123.065065
49.313586,-123.058096
49.313621,-123.060974
49.31366,-123.063643
49.314553,-123.067727
49.31592,-123.070798
49.336579,-123.072813
49.336596,-123.077606
49.284178,-123.121677
49.284754,-123.061245
49.336616,-123.079951
49.336609,-123.082772
49.336621,-123.087189
49.336682,-123.098294
49.3379,-123.101408
49.341508,-123.107166
49.284738,-123.059274
49.343662,-123.111635
49.339563,-123.113041
49.34412,-123.11158
49.345601,-123.110999
49.347433,-123.111201
49.351104,-123.107653
49.352871,-123.107029
49.356466,-123.106089
49.285176,-123.05639
49.359305,-123.105745
49.366285,-123.101734
49.368777,-123.099816
49.312,-123.081387
49.31327,-123.084338
49.315326,-123.085773
49.32061,-123.092706
49.32151,-123.095264
49.322273,-123.097423
49.323926,-123.101015
49.326757,-123.10052
49.328369,-123.101386
49.329875,-123.10276
49.329944,-123.105226
49.329962,-123.107885
49.330029,-123.113635
49.329912,-123.112618
49.288013,-123.056367
49.334984,-123.115725
49.336685,-123.115441
49.316725,-123.084748
49.315826,-123.082703
49.34179,-123.113936
49.339837,-123.114592
49.336005,-123.115899
49.329873,-123.109985
49.329851,-123.107185
49.329817,-123.104366
49.328769,-123.101826
49.326657,-123.100669
49.322589,-123.099039
49.31285,-123.083876
49.310903,-123.082739
49.288627,-123.051421
49.326849,-123.13825
49.323943,-123.121834
49.323841,-123.117097
49.323817,-123.112372
49.323788,-123.109947
49.323778,-123.107244
49.32375,-123.105298
49.314494,-123.080587
49.288617,-123.048823
49.31297,-123.082166
49.310597,-123.082918
49.313087,-123.024687
49.313517,-123.081348
49.314235,-123.080618
49.323913,-123.103303
49.323956,-123.108455
49.323999,-123.11389
49.324013,-123.116614
49.287774,-123.044683
49.327118,-123.138911
49.280921,-123.115491
49.28232,-123.117661
49.284777,-123.121449
49.287432,-123.125567
49.283087,-123.123336
49.288595,-123.0434
49.319929,-123.090448
49.3199,-123.087019
49.319866,-123.084432
49.320339,-123.081636
49.322094,-123.081147
49.322067,-123.078179
49.322025,-123.074863
49.321969,-123.0688
49.321934,-123.065414
49.3219,-123.062698
49.321869,-123.059574
49.321997,-123.060368
49.322028,-123.063435
49.322074,-123.066504
49.322138,-123.072934
49.322167,-123.075947
49.322197,-123.079052
49.321847,-123.081783
49.320339,-123.08182
49.320182,-123.085235
49.320206,-123.088561
49.337683,-123.071867
49.340769,-123.071822
49.343918,-123.071969
49.288825,-123.044601
49.339449,-123.112906
49.339108,-123.109705
49.339324,-123.106151
49.338241,-123.100533
49.340339,-123.09818
49.341684,-123.097067
49.34295,-123.096047
49.344253,-123.094989
49.346584,-123.093087
49.350036,-123.093152
49.351082,-123.094608
49.352986,-123.094912
49.354872,-123.094511
49.356024,-123.09458
49.356225,-123.09132
49.354776,-123.087395
49.237021,-123.12785
49.353896,-123.085792
49.352341,-123.082935
49.350227,-123.080011
49.34906,-123.079705
49.345809,-123.082814
49.344917,-123.084431
49.343558,-123.085316
49.341836,-123.086552
49.340391,-123.08759
49.334862,-123.088223
49.333105,-123.088271
49.330081,-123.088313
49.328403,-123.089478
49.327044,-123.089561
49.310742,-123.082912
49.3372,-123.087978
49.241748,-123.12769
49.338613,-123.087987
49.340134,-123.08756
49.341783,-123.086379
49.342913,-123.085581
49.344436,-123.084486
49.345634,-123.082961
49.346283,-123.080624
49.349219,-123.079534
49.350471,-123.080219
49.352734,-123.083406
49.244894,-123.127493
49.35427,-123.086218
49.355413,-123.088286
49.356346,-123.090995
49.355727,-123.094602
49.354444,-123.094826
49.35247,-123.095093
49.350656,-123.094356
49.348032,-123.092517
49.346688,-123.093189
49.247506,-123.12749
49.345014,-123.09457
49.343211,-123.096042
49.341792,-123.097195
49.340565,-123.098203
49.338931,-123.099642
49.339431,-123.106892
49.331579,-123.117403
49.326376,-123.119007
49.339994,-123.114328
49.282068,-123.12488
49.249632,-123.127357
49.360008,-123.100328
49.362467,-123.098087
49.361893,-123.094899
49.360267,-123.091789
49.359118,-123.091075
49.359096,-123.096152
49.358596,-123.099966
49.374133,-123.272848
49.37515,-123.27689
49.251967,-123.127311
49.37012,-123.27891
49.36867,-123.27637
49.36716,-123.276802
49.363028,-123.277509
49.361175,-123.277897
49.358726,-123.278743
49.35715,-123.27306
49.35853,-123.266946
49.356476,-123.264027
49.253935,-123.127236
49.35261,-123.260744
49.350873,-123.266375
49.349229,-123.266848
49.34602,-123.26606
49.341932,-123.265371
49.34064,-123.26306
49.340727,-123.258861
49.340799,-123.252945
49.340937,-123.247274
49.340623,-123.238718
49.256575,-123.127109
49.341019,-123.235009
49.341731,-123.230482
49.341245,-123.226556
49.340322,-123.224744
49.339582,-123.222593
49.339109,-123.216416
49.34176,-123.21298
49.341606,-123.210425
49.340963,-123.206985
49.340189,-123.202962
49.33951,-123.2
49.337797,-123.194572
49.336467,-123.189107
49.33556,-123.185434
49.334732,-123.182038
49.333977,-123.178898
49.333095,-123.175124
49.330567,-123.170678
49.329656,-123.16774
49.329332,-123.166666
49.328566,-123.163934
49.328527,-123.161817
49.328534,-123.159782
49.328163,-123.156374
49.327769,-123.15397
49.326635,-123.146731
49.326632,-123.142638
49.326544,-123.130004
49.327109,-123.139104
49.32689,-123.14362
49.326988,-123.147479
49.327721,-123.151989
49.328461,-123.157136
49.32872,-123.15987
49.32868,-123.162646
49.328901,-123.164655
49.329541,-123.166708
49.330055,-123.168395
49.3308,-123.17085
49.333278,-123.175257
49.334201,-123.179001
49.335115,-123.182838
49.335867,-123.185928
49.337938,-123.19446
49.33971,-123.200042
49.340383,-123.203155
49.26354,-123.129369
49.34091,-123.20586
49.341869,-123.210966
49.341622,-123.213397
49.338915,-123.217181
49.33951,-123.2218
49.34066,-123.22491
49.34145,-123.22668
49.341946,-123.230371
49.34086,-123.23569
49.340855,-123.239718
49.263576,-123.131742
49.34111,-123.24772
49.34084,-123.253366
49.340789,-123.25916
49.340791,-123.263244
49.342178,-123.265211
49.34587,-123.26588
49.347341,-123.267021
49.35107,-123.26619
49.353212,-123.260546
49.356897,-123.264759
49.280981,-123.126516
49.358412,-123.2667
49.357286,-123.27302
49.35837,-123.2786
49.361021,-123.277692
49.36365,-123.277143
49.36766,-123.27667
49.369052,-123.276109
49.371643,-123.278115
49.372015,-123.276448
49.3735,-123.274588
49.334333,-123.145795
49.33647,-123.145779
49.338188,-123.146257
49.338227,-123.151642
49.338201,-123.153883
49.338232,-123.156445
49.341857,-123.159584
49.341907,-123.163435
49.341891,-123.165756
49.341901,-123.168635
49.341849,-123.171085
49.342219,-123.173683
49.342226,-123.174348
49.342288,-123.179274
49.342323,-123.18244
49.34238,-123.185164
49.343781,-123.188567
49.343004,-123.189253
49.341,-123.18874
49.339568,-123.18886
49.33827,-123.18883
49.33671,-123.188886
49.330913,-123.160111
49.331479,-123.157226
49.331426,-123.153752
49.331398,-123.151038
49.331353,-123.148297
49.33168,-123.145817
49.332674,-123.14581
49.334585,-123.148767
49.33458,-123.15175
49.33462,-123.154566
49.3346,-123.16051
49.334657,-123.166502
49.336681,-123.166585
49.338261,-123.166908
49.338316,-123.171156
49.338384,-123.17516
49.338442,-123.179475
49.338122,-123.18239
49.336764,-123.182475
49.350447,-123.25185
49.349021,-123.245829
49.347695,-123.246804
49.346473,-123.249222
49.345011,-123.247717
49.34501,-123.24521
49.343785,-123.241844
49.34129,-123.24167
49.341274,-123.202663
49.342342,-123.203429
49.343256,-123.205458
49.345283,-123.207076
49.34558,-123.21024
49.34562,-123.21395
49.34564,-123.21663
49.345848,-123.219099
49.34683,-123.222898
49.34686,-123.22672
49.346802,-123.23028
49.34985,-123.24153
49.351276,-123.24414
49.352572,-123.242679
49.354237,-123.245775
49.354226,-123.248666
49.331579,-123.134742
49.33495,-123.13477
49.338308,-123.134534
49.342862,-123.138921
49.34447,-123.13605
49.346232,-123.144455
49.345298,-123.147176
49.346851,-123.151814
49.347559,-123.152414
49.34927,-123.15089
49.349582,-123.154327
49.350372,-123.153657
49.35264,-123.14938
49.35438,-123.14549
49.353602,-123.142227
49.353827,-123.140342
49.35315,-123.1386
49.279449,-123.129617
49.351141,-123.139586
49.348371,-123.135418
49.346976,-123.138326
49.34627,-123.13371
49.346524,-123.131402
49.3495,-123.12972
49.3528,-123.12857
49.352463,-123.130398
49.355235,-123.132466
49.35758,-123.130186
49.359038,-123.130266
49.360913,-123.128474
49.361998,-123.12859
49.36293,-123.12651
49.364031,-123.12412
49.363036,-123.123154
49.35995,-123.12364
49.357774,-123.121423
49.35608,-123.12073
49.353278,-123.120319
49.350505,-123.12074
49.348049,-123.121627
49.345591,-123.124069
49.344462,-123.125756
49.34331,-123.12696
49.341524,-123.129562
49.33855,-123.13509
49.33391,-123.13508
49.33036,-123.13511
49.257158,-123.114908
49.321967,-123.057142
49.328058,-123.154732
49.403085,-123.242762
49.398576,-123.248197
49.137661,-122.887792
49.135716,-122.890542
49.134174,-122.891097
49.134087,-122.896338
49.134021,-122.902151
49.260758,-123.114831
49.134002,-122.904771
49.133968,-122.909432
49.153406,-122.959105
49.154625,-122.966796
49.152942,-122.982039
49.1507,-122.992058
49.148999,-122.997132
49.142292,-123.002916
49.140843,-123.008292
49.137827,-123.013524
49.135573,-123.014234
49.134828,-123.017251
49.134241,-123.019678
49.136146,-123.025006
49.136705,-123.027212
49.126557,-123.049709
49.111413,-123.052195
49.20366,-123.135845
49.267439,-123.138273
49.284055,-123.11788
49.282906,-123.119595
49.281831,-123.121239
49.279698,-123.124449
49.266704,-123.138572
49.112775,-123.050359
49.126288,-123.049405
49.131467,-123.044426
49.136122,-123.02519
49.133349,-123.022862
49.134477,-123.018194
49.135141,-123.015487
49.13631,-123.01333
49.138603,-123.012369
49.280756,-123.131638
49.140989,-123.007385
49.141911,-123.003941
49.145417,-123.003052
49.149625,-122.995376
49.151138,-122.990058
49.153537,-122.978407
49.154056,-122.964467
49.153116,-122.957707
49.133776,-122.912069
49.133836,-122.908002
49.133863,-122.904857
49.133902,-122.900393
49.133963,-122.895578
49.135869,-122.890168
49.133065,-122.890563
49.129466,-122.890557
49.123827,-122.890556
49.118292,-122.890589
49.115202,-122.890593
49.112592,-122.890628
49.108934,-122.890612
49.091562,-122.957913
49.089392,-122.962174
49.28882,-123.047415
49.109116,-122.890248
49.115855,-122.890228
49.119783,-122.890201
49.123259,-122.890191
49.126984,-122.890187
49.137611,-122.888058
49.288801,-123.052418
49.134599,-122.912551
49.137482,-122.91256
49.139722,-122.912547
49.142706,-122.912523
49.145667,-122.912483
49.149113,-122.912439
49.152508,-122.912368
49.155371,-122.912284
49.288026,-123.05666
49.159956,-122.912283
49.163752,-122.912285
49.166484,-122.912268
49.168987,-122.911819
49.171476,-122.91032
49.171752,-122.90722
49.174112,-122.906719
49.175673,-122.90672
49.177055,-122.906137
49.286276,-123.056672
49.177071,-122.895023
49.177023,-122.889399
49.177856,-122.889974
49.181018,-122.890044
49.183175,-122.890004
49.191325,-122.890078
49.198278,-122.883179
49.200711,-122.880627
49.198469,-122.883545
49.284885,-123.057411
49.181778,-122.890406
49.177231,-122.890965
49.177194,-122.896846
49.177186,-122.901673
49.176531,-122.906879
49.173425,-122.906874
49.171565,-122.907455
49.1713,-122.911158
49.169169,-122.91193
49.284871,-123.060143
49.167281,-122.912436
49.16438,-122.912455
49.161542,-122.912449
49.159269,-122.912452
49.155111,-122.912492
49.151964,-122.912536
49.148382,-122.912621
49.145041,-122.91266
49.142167,-122.912696
49.138009,-122.91272
49.284888,-123.063271
49.133945,-122.892351
49.135461,-122.884518
49.282009,-123.133574
49.2848,-123.065973
49.171954,-122.9159
49.169871,-122.915377
49.16712,-122.917038
49.165062,-122.928011
49.162663,-122.93203
49.158756,-122.938051
49.162667,-122.931689
49.16218,-122.922216
49.158349,-122.921247
49.155985,-122.920073
49.155974,-122.91683
49.155963,-122.911531
49.155896,-122.90646
49.155839,-122.901124
49.155859,-122.895989
49.15588,-122.893492
49.159865,-122.89018
49.162457,-122.890176
49.167342,-122.890117
49.169575,-122.890094
49.173249,-122.890031
49.281362,-123.071174
49.177087,-122.884175
49.177099,-122.879647
49.177099,-122.87666
49.177077,-122.872995
49.177067,-122.867433
49.177045,-122.863567
49.17703,-122.86091
49.177019,-122.855987
49.176992,-122.850709
49.176019,-122.846016
49.281378,-123.074606
49.177621,-122.845422
49.181116,-122.845247
49.183124,-122.845136
49.188961,-122.848754
49.187503,-122.851472
49.185705,-122.851078
49.179601,-122.845814
49.281445,-123.077888
49.177135,-122.847002
49.177159,-122.851794
49.177197,-122.857325
49.177222,-122.861965
49.177237,-122.864648
49.177263,-122.868763
49.177262,-122.874198
49.177234,-122.885246
49.176738,-122.879336
49.281111,-123.081789
49.175188,-122.879321
49.17346,-122.879333
49.171566,-122.879346
49.170308,-122.879957
49.170412,-122.885182
49.17049,-122.88922
49.166456,-122.890487
49.161084,-122.890541
49.159214,-122.890546
49.156064,-122.891
49.281155,-123.085249
49.156002,-122.894371
49.155983,-122.897707
49.155971,-122.902101
49.156031,-122.906435
49.156114,-122.913155
49.156125,-122.917511
49.15646,-122.920775
49.158734,-122.921137
49.161839,-122.923646
49.159576,-122.927284
49.2812,-123.087667
49.157065,-122.931293
49.155265,-122.933671
49.155135,-122.935818
49.157102,-122.938669
49.165308,-122.925916
49.167209,-122.916671
49.170144,-122.915213
49.17279,-122.915831
49.176518,-122.913647
49.281282,-123.092019
49.137505,-122.888277
49.13569,-122.884707
49.136763,-122.901358
49.140629,-122.901336
49.142388,-122.901338
49.283006,-123.135121
49.281321,-123.093904
49.144598,-122.901344
49.146469,-122.901359
49.149013,-122.901357
49.152862,-122.901402
49.156167,-122.901462
49.159986,-122.902042
49.163587,-122.902042
49.167264,-122.901588
49.169216,-122.901186
49.170833,-122.901159
49.281356,-123.095847
49.174037,-122.901105
49.177729,-122.880413
49.181312,-122.880409
49.183104,-122.880403
49.184389,-122.87992
49.184458,-122.875767
49.184439,-122.872619
49.184382,-122.867079
49.184366,-122.861709
49.184856,-122.856416
49.283837,-123.070862
49.187432,-122.855723
49.186513,-122.851544
49.188967,-122.848465
49.186348,-122.85232
49.187331,-122.856596
49.184476,-122.857499
49.184484,-122.862697
49.184511,-122.868167
49.184551,-122.87309
49.184586,-122.876926
49.183973,-122.880587
49.182279,-122.8806
49.180164,-122.8806
49.176744,-122.901266
49.173358,-122.901319
49.170253,-122.901372
49.169128,-122.901383
49.16626,-122.902164
49.161251,-122.902265
49.159086,-122.902243
49.155549,-122.901662
49.148289,-122.901566
49.145716,-122.901552
49.14358,-122.901542
49.141582,-122.901534
49.139763,-122.901539
49.135816,-122.901578
49.204192,-122.874952
49.209754,-122.855902
49.282792,-123.081659
49.209357,-122.852186
49.206928,-122.852573
49.206149,-122.849758
49.207649,-122.844784
49.207627,-122.839111
49.207594,-122.833397
49.208022,-122.828481
49.210553,-122.825375
49.212867,-122.826946
49.28303,-123.087522
49.214212,-122.819115
49.213715,-122.81692
49.20972,-122.813992
49.207269,-122.815296
49.204826,-122.812738
49.201973,-122.812702
49.197569,-122.806329
49.194934,-122.80642
49.28308,-123.090031
49.191353,-122.803459
49.192726,-122.801058
49.191632,-122.804013
49.195692,-122.806183
49.198027,-122.806085
49.198804,-122.809198
49.199256,-122.812411
49.202672,-122.81252
49.283146,-123.093725
49.205576,-122.813156
49.208257,-122.814848
49.209661,-122.813786
49.212929,-122.815401
49.214323,-122.820312
49.2127,-122.82698
49.210046,-122.825405
49.208742,-122.827488
49.20689,-122.831543
49.207682,-122.834717
49.283898,-123.136507
49.283223,-123.098134
49.207694,-122.84013
49.207719,-122.84292
49.207288,-122.845352
49.206237,-122.849936
49.207478,-122.852218
49.209194,-122.852046
49.209844,-122.855872
49.209434,-122.867475
49.087606,-123.062487
49.089714,-123.062836
49.090025,-123.055655
49.090048,-123.050367
49.090018,-123.044621
49.090082,-123.039948
49.090071,-123.036586
49.089637,-123.024115
49.082336,-123.023236
49.082295,-123.015
49.089792,-123.00173
49.089875,-122.978789
49.131043,-122.890178
49.137551,-122.888021
49.089711,-122.963742
49.09,-122.979772
49.082399,-123.015395
49.082433,-123.023483
49.09013,-123.024942
49.090187,-123.037454
49.090201,-123.040996
49.280329,-123.100047
49.09024,-123.046791
49.090252,-123.051586
49.090279,-123.058574
49.08931,-123.063128
49.137335,-122.888569
49.137495,-122.890164
49.140469,-122.890173
49.142807,-122.890161
49.148951,-122.890181
49.152557,-122.890187
49.156256,-122.890181
49.204467,-122.874595
49.172243,-122.890403
49.170175,-122.890437
49.155682,-122.890557
49.151959,-122.890541
49.148954,-122.890537
49.145523,-122.890537
49.142456,-122.890539
49.139911,-122.890538
49.188849,-122.848551
49.191515,-122.844162
49.191475,-122.84108
49.191424,-122.837192
49.191383,-122.833623
49.191416,-122.828132
49.191438,-122.822383
49.191389,-122.816828
49.191406,-122.81188
49.191403,-122.808821
49.191359,-122.805799
49.19248,-122.806246
49.188425,-122.801082
49.185638,-122.80104
49.183554,-122.80111
49.180098,-122.801109
49.17642,-122.801175
49.17319,-122.801289
49.171587,-122.80135
49.168827,-122.801443
49.165595,-122.800462
49.162452,-122.791705
49.1613,-122.789383
49.159462,-122.784641
49.15832,-122.781689
49.156721,-122.777564
49.15533,-122.773989
49.152531,-122.766881
49.150456,-122.76161
49.28546,-123.138909
49.111563,-122.735856
49.110491,-122.735078
49.105445,-122.730386
49.104048,-122.729694
49.104022,-122.722935
49.104054,-122.717863
49.104031,-122.712195
49.10405,-122.706512
49.104051,-122.701101
49.10436,-122.682581
49.104307,-122.67564
49.104294,-122.672811
49.106384,-122.730181
49.108222,-122.730183
49.110864,-122.730197
49.111364,-122.723195
49.11136,-122.717882
49.11135,-122.711742
49.111322,-122.707867
49.111262,-122.701146
49.111258,-122.69704
49.119185,-122.69063
49.118993,-122.679504
49.11866,-122.677124
49.116898,-122.677645
49.111322,-122.674404
49.10983,-122.671076
49.285361,-123.119463
49.10853,-122.66888
49.104254,-122.668141
49.104222,-122.66365
49.098401,-122.658986
49.098415,-122.656018
49.096724,-122.651206
49.09639,-122.648928
49.096885,-122.646466
49.104714,-122.644327
49.104794,-122.649639
49.105658,-122.654233
49.104666,-122.650469
49.104594,-122.646118
49.098117,-122.646665
49.096646,-122.64993
49.097286,-122.651647
49.098569,-122.654792
49.098541,-122.658183
49.099272,-122.659695
49.10085,-122.659636
49.103104,-122.659591
49.104398,-122.66477
49.104445,-122.669281
49.104437,-122.673709
49.104454,-122.677117
49.104575,-122.692342
49.10424,-122.702163
49.104208,-122.707055
49.10421,-122.71326
49.104206,-122.718783
49.104231,-122.72436
49.104239,-122.728124
49.105065,-122.668657
49.11001,-122.670995
49.111568,-122.674447
49.117257,-122.67695
49.119129,-122.677839
49.119214,-122.686002
49.11139,-122.692137
49.111379,-122.696866
49.111403,-122.702445
49.111443,-122.707549
49.11149,-122.713126
49.111478,-122.718612
49.111512,-122.724292
49.110711,-122.730407
49.10843,-122.730399
49.104688,-122.73018
49.257636,-123.175459
49.148563,-122.757285
49.153407,-122.768544
49.155963,-122.775055
49.160072,-122.785641
49.167156,-122.80124
49.168579,-122.801188
49.170427,-122.801131
49.173796,-122.801005
49.177204,-122.800892
49.180299,-122.800852
49.18464,-122.800733
49.186973,-122.800723
49.189006,-122.800757
49.191561,-122.80711
49.266915,-123.139663
49.191583,-122.813065
49.191599,-122.818464
49.191605,-122.824345
49.191587,-122.828988
49.191566,-122.834607
49.191611,-122.838233
49.191674,-122.842718
49.023353,-122.765764
49.025302,-122.768278
49.028336,-122.772009
49.031134,-122.776584
49.03115,-122.779695
49.031166,-122.790627
49.031168,-122.79637
49.032785,-122.801052
49.035149,-122.801054
49.036828,-122.801046
49.038752,-122.801057
49.26511,-123.138634
49.041836,-122.801076
49.046065,-122.801068
49.049294,-122.801075
49.052918,-122.80241
49.053234,-122.801099
49.059548,-122.810627
49.065177,-122.81765
49.067997,-122.82107
49.078573,-122.82134
49.263732,-123.140158
49.105588,-122.832314
49.112374,-122.840708
49.115864,-122.844504
49.119635,-122.84533
49.126139,-122.844106
49.12659,-122.841079
49.127726,-122.83952
49.130265,-122.838491
49.132071,-122.838498
49.133676,-122.839219
49.133297,-122.842298
49.134337,-122.845418
49.139042,-122.845387
49.14148,-122.845465
49.143803,-122.84549
49.147573,-122.845487
49.150349,-122.845516
49.153462,-122.845541
49.156418,-122.845572
49.159697,-122.845586
49.163422,-122.845609
49.167154,-122.845634
49.170934,-122.845659
49.172706,-122.845677
49.257667,-123.138899
49.189004,-122.847969
49.168824,-122.846016
49.165841,-122.845994
49.161766,-122.84599
49.15941,-122.845947
49.257586,-123.171363
49.254178,-123.13903
49.154889,-122.845938
49.153166,-122.845909
49.151185,-122.845895
49.147239,-122.845901
49.14321,-122.845847
49.140079,-122.845817
49.136796,-122.845797
49.133436,-122.844422
49.133426,-122.842328
49.133131,-122.838766
49.131503,-122.838774
49.129624,-122.838773
49.126964,-122.840933
49.125328,-122.845723
49.122747,-122.845702
49.117854,-122.845637
49.114684,-122.843928
49.111472,-122.840031
49.107904,-122.83566
49.105362,-122.832684
49.092767,-122.817875
49.081482,-122.820801
49.078422,-122.821752
49.0669,-122.820133
49.064327,-122.816986
49.059454,-122.808468
49.058138,-122.809349
49.055845,-122.806399
49.05333,-122.803395
49.055838,-122.801331
49.052656,-122.801373
49.051291,-122.801422
49.048714,-122.80135
49.045126,-122.801341
49.041716,-122.801327
49.038079,-122.801352
49.036259,-122.801323
49.034509,-122.803621
49.247111,-123.139289
49.032454,-122.805337
49.034373,-122.801329
49.032567,-122.801322
49.031023,-122.800556
49.030997,-122.794581
49.030991,-122.789215
49.030973,-122.778677
49.030589,-122.775101
49.02694,-122.770677
49.244793,-123.139357
49.024323,-122.767335
49.017402,-122.762198
49.137771,-122.887603
49.133911,-122.884144
49.133843,-122.878625
49.133793,-122.872472
49.133392,-122.867978
49.129199,-122.867948
49.126271,-122.86793
49.122364,-122.867929
49.118538,-122.867994
49.115147,-122.867982
49.107341,-122.890514
49.104062,-122.890462
49.103028,-122.885247
49.241525,-123.139454
49.10346,-122.881563
49.103985,-122.878743
49.104366,-122.874129
49.104626,-122.862562
49.108105,-122.850547
49.106948,-122.845659
49.104571,-122.852736
49.105096,-122.856728
49.108745,-122.856616
49.112314,-122.856546
49.115754,-122.856433
49.119025,-122.867319
49.118963,-122.861795
49.119308,-122.856392
49.123414,-122.856439
49.126853,-122.856489
49.129678,-122.856535
49.237706,-123.139593
49.131577,-122.856561
49.133614,-122.85617
49.133538,-122.851395
49.133306,-122.841764
49.13365,-122.847036
49.133727,-122.851646
49.133345,-122.856828
49.130842,-122.856806
49.128907,-122.856787
49.126083,-122.856703
49.258079,-123.168299
49.12187,-122.856674
49.118373,-122.856668
49.115074,-122.856667
49.111611,-122.856745
49.108083,-122.855763
49.105198,-122.846078
49.104605,-122.857698
49.10451,-122.863894
49.10446,-122.875726
49.103874,-122.879685
49.103437,-122.882521
49.102959,-122.886411
49.107529,-122.890294
49.112064,-122.867704
49.116187,-122.867704
49.119089,-122.85705
49.119151,-122.862679
49.119475,-122.867702
49.123152,-122.867677
49.126877,-122.867653
49.129721,-122.867682
49.132255,-122.867696
49.134311,-122.867711
49.13399,-122.868518
49.263829,-123.146302
49.134014,-122.873867
49.134034,-122.879754
49.134092,-122.883912
49.133429,-122.842059
49.133993,-122.838522
49.137534,-122.838603
49.140218,-122.840055
49.140942,-122.843774
49.140927,-122.846763
49.140966,-122.850542
49.140993,-122.853505
49.141026,-122.857621
49.141027,-122.860735
49.141055,-122.86407
49.141354,-122.867769
49.145064,-122.867803
49.151073,-122.867845
49.152666,-122.867854
49.155697,-122.867855
49.162928,-122.867886
49.166929,-122.867914
49.170073,-122.867908
49.171991,-122.867916
49.17483,-122.867913
49.177471,-122.867827
49.18017,-122.867702
49.182622,-122.867615
49.18472,-122.867536
49.263962,-123.155724
49.188409,-122.867599
49.191629,-122.866588
49.191618,-122.862642
49.1916,-122.858307
49.191573,-122.855768
49.191534,-122.848841
49.191043,-122.850236
49.18885,-122.849361
49.191741,-122.851717
49.191751,-122.854546
49.264051,-123.160487
49.191764,-122.857157
49.191747,-122.86142
49.191757,-122.864097
49.191219,-122.867873
49.187744,-122.867792
49.184155,-122.867789
49.181905,-122.867845
49.179577,-122.867941
49.176771,-122.868135
49.174322,-122.86813
49.264113,-123.165212
49.171412,-122.868144
49.169459,-122.868138
49.166344,-122.868138
49.16219,-122.868166
49.154958,-122.868141
49.15229,-122.86813
49.14761,-122.868101
49.144361,-122.868072
49.264174,-123.168896
49.14096,-122.866852
49.14092,-122.862588
49.140903,-122.860235
49.140857,-122.855683
49.140845,-122.852834
49.14306,-122.856653
49.140812,-122.849239
49.140749,-122.843538
49.139248,-122.840162
49.136935,-122.838789
49.264221,-123.171711
49.133299,-122.842037
49.133026,-122.845809
49.129332,-122.845748
49.126319,-122.846714
49.126408,-122.852446
49.134109,-122.85658
49.137084,-122.856608
49.141376,-122.856644
49.14559,-122.856673
49.264241,-123.174408
49.148507,-122.856704
49.152928,-122.856727
49.155731,-122.856726
49.160706,-122.856787
49.163009,-122.856776
49.166579,-122.856773
49.17017,-122.85676
49.172883,-122.856741
49.177725,-122.856698
49.264311,-123.178243
49.181077,-122.856552
49.187939,-122.856377
49.190929,-122.85655
49.18409,-122.856633
49.180401,-122.856803
49.17678,-122.856956
49.172048,-122.856971
49.169481,-122.856982
